actor_i,actor_j,presence_jaccard,rpa_jaccard,both_eu,both_nato,both_brics
Czechia,India,0.34615384615384615,0.21052631578947367,False,False,False
Czechia,Italy,0.37037037037037035,0.25,True,True,False
Czechia,Japan,0.38461538461538464,0.21052631578947367,False,False,False
Czechia,Kazakhstan,0.09090909090909091,0.1,False,False,False
Czechia,Korea (DPRK),0.08333333333333333,0.09090909090909091,False,False,False
Czechia,Korea (ROK),0.4,0.3,False,False,False
Czechia,Malaysia,0.25,0.16666666666666666,False,False,False
Czechia,Netherlands,0.38461538461538464,0.21052631578947367,True,True,False
Czechia,New Zealand,0.2558139534883721,0.19230769230769232,False,False,False
Czechia,Norway,0.28205128205128205,0.2727272727272727,False,True,False
Czechia,Peru,0.4,0.35294117647058826,False,False,False
Czechia,Poland,0.38095238095238093,0.16666666666666666,True,True,False
Czechia,Portugal,0.29411764705882354,0.21428571428571427,True,True,False
Czechia,Romania,0.4444444444444444,0.35714285714285715,True,True,False
Czechia,Russian Federation,0.2857142857142857,0.16,False,False,False
Czechia,Slovakia,0.09090909090909091,0.0,True,True,False
Czechia,South Africa,0.39285714285714285,0.2727272727272727,False,False,False
Czechia,Spain,0.37037037037037035,0.25,True,True,False
Czechia,Sweden,0.25,0.14285714285714285,True,True,False
Czechia,Switzerland,0.07692307692307693,0.08333333333333333,False,False,False
Czechia,Türkiye,0.4117647058823529,0.23076923076923078,False,True,False
Czechia,Ukraine,0.4,0.3333333333333333,False,False,False
Czechia,United Kingdom,0.2682926829268293,0.23076923076923078,False,True,False
Czechia,United States,0.2972972972972973,0.20833333333333334,False,True,False
Czechia,Uruguay,0.39285714285714285,0.22727272727272727,False,False,False
Czechia,Venezuela,0.23076923076923078,0.15384615384615385,False,False,False
Denmark,Ecuador,0.09090909090909091,0.15384615384615385,False,False,False
Denmark,Estonia,0.0,0.0,True,True,False
Denmark,Finland,0.05263157894736842,0.07142857142857142,True,True,False
Denmark,France,0.05555555555555555,0.05263157894736842,True,True,False
Denmark,Germany,0.05555555555555555,0.0,True,True,False
Denmark,Greece,0.3333333333333333,0.3333333333333333,True,True,False
Denmark,Iceland,0.0,0.0,False,True,False
Denmark,India,0.08333333333333333,0.07142857142857142,False,False,False
Denmark,Italy,0.07692307692307693,0.13333333333333333,True,True,False
Denmark,Japan,0.08,0.15384615384615385,False,False,False
Denmark,Kazakhstan,0.0,0.0,False,False,False
Denmark,Korea (DPRK),0.3333333333333333,0.3333333333333333,False,False,False
Denmark,Korea (ROK),0.04,0.058823529411764705,False,False,False
Denmark,Malaysia,0.0,0.0,False,False,False
Denmark,Netherlands,0.08,0.15384615384615385,True,True,False
Denmark,New Zealand,0.022727272727272728,0.0,False,False,False
Denmark,Norway,0.025,0.05263157894736842,False,True,False
Denmark,Peru,0.08333333333333333,0.07142857142857142,False,False,False
Denmark,Poland,0.05263157894736842,0.08333333333333333,True,True,False
Denmark,Portugal,0.0,0.0,True,True,False
Denmark,Romania,0.0625,0.0,True,True,False
Denmark,Russian Federation,0.02857142857142857,0.05,False,False,False
Denmark,Slovakia,0.0,0.0,True,True,False
Denmark,South Africa,0.07142857142857142,0.1111111111111111,False,False,False
Denmark,Spain,0.037037037037037035,0.0625,True,True,False
Denmark,Sweden,0.05,0.06666666666666667,True,True,False
Denmark,Switzerland,0.25,0.25,False,False,False
Denmark,Türkiye,0.07142857142857142,0.14285714285714285,False,True,False
Denmark,Ukraine,0.05555555555555555,0.09090909090909091,False,False,False
Denmark,United Kingdom,0.04878048780487805,0.0,False,True,False
Denmark,United States,0.05405405405405406,0.0,False,True,False
Denmark,Uruguay,0.07142857142857142,0.11764705882352941,False,False,False
Denmark,Venezuela,0.16666666666666666,0.16666666666666666,False,False,False
Ecuador,Estonia,0.18181818181818182,0.13333333333333333,False,False,False
Ecuador,Finland,0.5384615384615384,0.23809523809523808,False,False,False
Ecuador,France,0.5675675675675675,0.10714285714285714,False,False,False
Ecuador,Germany,0.5675675675675675,0.10344827586206896,False,False,False
Ecuador,Greece,0.09090909090909091,0.07142857142857142,False,False,False
Ecuador,Iceland,0.045454545454545456,0.0,False,False,False
Ecuador,India,0.5862068965517241,0.3,False,False,False
Ecuador,Italy,0.7142857142857143,0.2727272727272727,False,False,False
Ecuador,Japan,0.6206896551724138,0.3,False,False,False
Ecuador,Kazakhstan,0.045454545454545456,0.07692307692307693,False,False,False
Ecuador,Korea (DPRK),0.09090909090909091,0.07142857142857142,False,False,False
Ecuador,Korea (ROK),0.5333333333333333,0.2608695652173913,False,False,False
Ecuador,Malaysia,0.18181818181818182,0.21428571428571427,False,False,False
Ecuador,Netherlands,0.6206896551724138,0.13043478260869565,False,False,False
Ecuador,New Zealand,0.4772727272727273,0.13333333333333333,False,False,False
Ecuador,Norway,0.525,0.19230769230769232,False,False,False
Ecuador,Peru,0.7037037037037037,0.23809523809523808,False,False,False
Ecuador,Poland,0.6,0.3333333333333333,False,False,False
Ecuador,Portugal,0.375,0.17647058823529413,False,False,False
Ecuador,Romania,0.5416666666666666,0.375,False,False,False
Ecuador,Russian Federation,0.47368421052631576,0.18518518518518517,False,False,False
Ecuador,Slovakia,0.045454545454545456,0.0,False,False,False
Ecuador,South Africa,0.5625,0.19230769230769232,False,False,False
Ecuador,Spain,0.6551724137931034,0.2727272727272727,False,False,False
Ecuador,Sweden,0.4642857142857143,0.125,False,False,False
Ecuador,Switzerland,0.13636363636363635,0.14285714285714285,False,False,False
Ecuador,Türkiye,0.4,0.26666666666666666,False,False,False
Ecuador,Ukraine,0.5,0.21052631578947367,False,False,False
Ecuador,United Kingdom,0.5365853658536586,0.20689655172413793,False,False,False
Ecuador,United States,0.5526315789473685,0.14285714285714285,False,False,False
Ecuador,Uruguay,0.6129032258064516,0.25,False,False,False
Ecuador,Venezuela,0.22727272727272727,0.2,False,False,False
Estonia,Finland,0.2222222222222222,0.21428571428571427,True,True,False
Estonia,France,0.1111111111111111,0.15789473684210525,True,True,False
Estonia,Germany,0.1111111111111111,0.045454545454545456,True,True,False
Estonia,Greece,0.0,0.0,True,True,False
Estonia,Iceland,0.0,0.0,False,True,False
Estonia,India,0.16666666666666666,0.0625,False,False,False
Estonia,Italy,0.15384615384615385,0.11764705882352941,True,True,False
Estonia,Japan,0.16,0.13333333333333333,False,False,False
Estonia,Kazakhstan,0.0,0.0,False,False,False
Estonia,Korea (DPRK),0.2,0.2,False,False,False
Estonia,Korea (ROK),0.16666666666666666,0.17647058823529413,False,False,False
Estonia,Malaysia,0.14285714285714285,0.14285714285714285,False,False,False
Estonia,Netherlands,0.11538461538461539,0.13333333333333333,True,True,False
Estonia,New Zealand,0.09302325581395349,0.08695652173913043,False,False,False
Estonia,Norway,0.10256410256410256,0.047619047619047616,False,True,False
Estonia,Peru,0.16666666666666666,0.21428571428571427,False,False,False
Estonia,Poland,0.15789473684210525,0.07142857142857142,True,True,False
Estonia,Portugal,0.15384615384615385,0.1,True,True,False
Estonia,Romania,0.26666666666666666,0.4444444444444444,True,True,False
Estonia,Russian Federation,0.11764705882352941,0.09523809523809523,False,False,False
Estonia,Slovakia,0.0,0.0,True,True,False
Estonia,South Africa,0.14285714285714285,0.15789473684210525,False,False,False
Estonia,Spain,0.1111111111111111,0.11764705882352941,True,True,False
Estonia,Sweden,0.15,0.058823529411764705,True,True,False
Estonia,Switzerland,0.0,0.0,False,False,False
Estonia,Türkiye,0.13333333333333333,0.1111111111111111,False,True,False
Estonia,Ukraine,0.10526315789473684,0.16666666666666666,False,False,False
Estonia,United Kingdom,0.0975609756097561,0.08333333333333333,False,True,False
Estonia,United States,0.10810810810810811,0.045454545454545456,False,True,False
Estonia,Uruguay,0.14285714285714285,0.23529411764705882,False,False,False
Estonia,Venezuela,0.125,0.125,False,False,False
Finland,France,0.4594594594594595,0.2916666666666667,True,True,False
Finland,Germany,0.5,0.23076923076923078,True,True,False
Finland,Greece,0.1111111111111111,0.15384615384615385,True,True,False
Finland,Iceland,0.05555555555555555,0.07692307692307693,False,True,False
Finland,India,0.5555555555555556,0.3,False,False,False
Finland,Italy,0.4666666666666667,0.21739130434782608,True,True,False
Finland,Japan,0.4827586206896552,0.23809523809523808,False,False,False
Finland,Kazakhstan,0.05555555555555555,0.07692307692307693,False,False,False
Finland,Korea (DPRK),0.1111111111111111,0.15384615384615385,False,False,False
Finland,Korea (ROK),0.4,0.2608695652173913,False,False,False
Finland,Malaysia,0.15789473684210525,0.21428571428571427,False,False,False
Finland,Netherlands,0.4827586206896552,0.3,True,True,False
Finland,New Zealand,0.4186046511627907,0.13333333333333333,False,False,False
Finland,Norway,0.46153846153846156,0.19230769230769232,False,True,False
Finland,Peru,0.5,0.3684210526315789,False,False,False
Finland,Poland,0.38461538461538464,0.09090909090909091,True,True,False
Finland,Portugal,0.3181818181818182,0.25,True,True,False
Finland,Romania,0.5,0.375,True,True,False
Finland,Russian Federation,0.4857142857142857,0.28,False,False,False
Finland,Slovakia,0.05555555555555555,0.07692307692307693,True,True,False
Finland,South Africa,0.4375,0.19230769230769232,False,False,False
Finland,Spain,0.5172413793103449,0.4,True,True,False
Finland,Sweden,0.5416666666666666,0.2857142857142857,True,True,False
Finland,Switzerland,0.16666666666666666,0.14285714285714285,False,False,False
Finland,Türkiye,0.2916666666666667,0.26666666666666666,False,True,False
Finland,Ukraine,0.34615384615384615,0.21052631578947367,False,False,False
Finland,United Kingdom,0.43902439024390244,0.12903225806451613,False,True,False
Finland,United States,0.41025641025641024,0.10344827586206896,False,True,False
Finland,Uruguay,0.5333333333333333,0.42857142857142855,False,False,False
Finland,Venezuela,0.2777777777777778,0.2857142857142857,False,False,False
France,Germany,0.8461538461538461,0.32142857142857145,True,True,False
France,Greece,0.05555555555555555,0.1111111111111111,True,True,False
France,Iceland,0.027777777777777776,0.05555555555555555,False,True,False
France,India,0.6216216216216216,0.14814814814814814,False,False,False
France,Italy,0.6756756756756757,0.32,True,True,False
France,Japan,0.6052631578947368,0.24,False,False,False
France,Kazakhstan,0.027777777777777776,0.0,False,False,False
France,Korea (DPRK),0.05555555555555555,0.1111111111111111,False,False,False
France,Korea (ROK),0.5,0.3076923076923077,False,False,False
France,Malaysia,0.1111111111111111,0.047619047619047616,False,False,False
France,Netherlands,0.6052631578947368,0.4090909090909091,True,True,False
France,New Zealand,0.7954545454545454,0.3,False,False,False
France,Norway,0.7857142857142857,0.2,False,True,False
France,Peru,0.6216216216216216,0.2916666666666667,False,False,False
France,Poland,0.4594594594594595,0.20833333333333334,True,True,False
France,Portugal,0.3055555555555556,0.13636363636363635,True,True,False
France,Romania,0.3783783783783784,0.17391304347826086,True,True,False
France,Russian Federation,0.7073170731707317,0.37037037037037035,False,False,False
France,Slovakia,0.027777777777777776,0.05555555555555555,True,True,False
France,South Africa,0.7297297297297297,0.38461538461538464,False,False,False
France,Spain,0.631578947368421,0.2692307692307692,True,True,False
France,Sweden,0.4473684210526316,0.391304347826087,True,True,False
France,Switzerland,0.08333333333333333,0.10526315789473684,False,False,False
France,Türkiye,0.3611111111111111,0.043478260869565216,False,True,False
France,Ukraine,0.43243243243243246,0.16666666666666666,False,False,False
France,United Kingdom,0.8780487804878049,0.3333333333333333,False,True,False
France,United States,0.8717948717948718,0.27586206896551724,False,True,False
France,Uruguay,0.6410256410256411,0.2962962962962963,False,False,False
France,Venezuela,0.1388888888888889,0.09523809523809523,False,False,False
Germany,Greece,0.05555555555555555,0.05,True,True,False
Germany,Iceland,0.027777777777777776,0.05263157894736842,False,True,False
Germany,India,0.6666666666666666,0.18518518518518517,False,False,False
Germany,Italy,0.6756756756756757,0.3076923076923077,True,True,False
Germany,Japan,0.6486486486486487,0.18518518518518517,False,False,False
Germany,Kazakhstan,0.027777777777777776,0.0,False,False,False
Germany,Korea (DPRK),0.05555555555555555,0.0,False,False,False
Germany,Korea (ROK),0.5384615384615384,0.20689655172413793,False,False,False
Germany,Malaysia,0.1111111111111111,0.045454545454545456,False,False,False
Germany,Netherlands,0.6052631578947368,0.23076923076923078,True,True,False
Germany,New Zealand,0.7954545454545454,0.3333333333333333,False,False,False
Germany,Norway,0.7441860465116279,0.23333333333333334,False,True,False
Germany,Peru,0.6666666666666666,0.23076923076923078,False,False,False
Germany,Poland,0.42105263157894735,0.2,True,True,False
Germany,Portugal,0.2702702702702703,0.13043478260869565,True,True,False
Germany,Romania,0.4166666666666667,0.07692307692307693,True,True,False
Germany,Russian Federation,0.75,0.35714285714285715,False,False,False
Germany,Slovakia,0.027777777777777776,0.05263157894736842,True,True,False
Germany,South Africa,0.6410256410256411,0.37037037037037035,False,False,False
Germany,Spain,0.7222222222222222,0.25925925925925924,True,True,False
Germany,Sweden,0.41025641025641024,0.2222222222222222,True,True,False
Germany,Switzerland,0.08333333333333333,0.047619047619047616,False,False,False
Germany,Türkiye,0.3611111111111111,0.08695652173913043,False,True,False
Germany,Ukraine,0.43243243243243246,0.20833333333333334,False,False,False
Germany,United Kingdom,0.8333333333333334,0.3225806451612903,False,True,False
Germany,United States,0.825,0.26666666666666666,False,True,False
Germany,Uruguay,0.7297297297297297,0.2413793103448276,False,False,False
Germany,Venezuela,0.1388888888888889,0.043478260869565216,False,False,False
Greece,Iceland,0.5,0.5,False,True,False
Greece,India,0.08333333333333333,0.07142857142857142,False,False,False
Greece,Italy,0.07692307692307693,0.13333333333333333,True,True,False
Greece,Japan,0.08,0.15384615384615385,False,False,False
Greece,Kazakhstan,0.0,0.0,False,False,False
Greece,Korea (DPRK),0.3333333333333333,0.3333333333333333,False,False,False
Greece,Korea (ROK),0.08333333333333333,0.125,False,False,False
Greece,Malaysia,0.2,0.2,False,False,False
Greece,Netherlands,0.08,0.15384615384615385,True,True,False
Greece,New Zealand,0.046511627906976744,0.0,False,False,False
Greece,Norway,0.05128205128205128,0.05263157894736842,False,True,False
Greece,Peru,0.08333333333333333,0.15384615384615385,False,False,False
Greece,Poland,0.1111111111111111,0.08333333333333333,True,True,False
Greece,Portugal,0.0,0.0,True,True,False
Greece,Romania,0.13333333333333333,0.0,True,True,False
Greece,Russian Federation,0.058823529411764705,0.10526315789473684,False,False,False
Greece,Slovakia,0.5,0.5,True,True,False
Greece,South Africa,0.07142857142857142,0.1111111111111111,False,False,False
Greece,Spain,0.07692307692307693,0.13333333333333333,True,True,False
Greece,Sweden,0.10526315789473684,0.14285714285714285,True,True,False
Greece,Switzerland,0.25,0.25,False,False,False
Greece,Türkiye,0.07142857142857142,0.0,False,True,False
Greece,Ukraine,0.05555555555555555,0.0,False,False,False
Greece,United Kingdom,0.04878048780487805,0.0,False,True,False
Greece,United States,0.05405405405405406,0.05,False,True,False
Greece,Uruguay,0.07142857142857142,0.11764705882352941,False,False,False
Greece,Venezuela,0.4,0.4,False,False,False
Iceland,India,0.041666666666666664,0.0,False,False,False
Iceland,Italy,0.038461538461538464,0.06666666666666667,False,True,False
Iceland,Japan,0.04,0.07692307692307693,False,False,False
Iceland,Kazakhstan,0.0,0.0,False,False,False
Iceland,Korea (DPRK),0.0,0.0,False,False,False
Iceland,Korea (ROK),0.041666666666666664,0.0625,False,False,False
Iceland,Malaysia,0.25,0.25,False,False,False
Iceland,Netherlands,0.04,0.07692307692307693,False,True,False
Iceland,New Zealand,0.023255813953488372,0.0,False,False,False
Iceland,Norway,0.02564102564102564,0.0,False,True,False
Iceland,Peru,0.041666666666666664,0.07692307692307693,False,False,False
Iceland,Poland,0.05555555555555555,0.0,False,True,False
Iceland,Portugal,0.0,0.0,False,True,False
Iceland,Romania,0.06666666666666667,0.0,False,True,False
Iceland,Russian Federation,0.029411764705882353,0.05263157894736842,False,False,False
Iceland,Slovakia,1.0,1.0,False,True,False
Iceland,South Africa,0.03571428571428571,0.05555555555555555,False,False,False
Iceland,Spain,0.038461538461538464,0.06666666666666667,False,True,False
Iceland,Sweden,0.05263157894736842,0.07142857142857142,False,True,False
Iceland,Switzerland,0.0,0.0,False,False,False
Iceland,Türkiye,0.07692307692307693,0.0,False,True,False
Iceland,Ukraine,0.058823529411764705,0.0,False,False,False
Iceland,United Kingdom,0.024390243902439025,0.0,False,True,False
Iceland,United States,0.02702702702702703,0.05263157894736842,False,True,False
Iceland,Uruguay,0.03571428571428571,0.058823529411764705,False,False,False
Iceland,Venezuela,0.2,0.2,False,False,False
India,Italy,0.6129032258064516,0.3333333333333333,False,False,False
India,Japan,0.6896551724137931,0.3,False,False,False
India,Kazakhstan,0.041666666666666664,0.07692307692307693,False,False,False
India,Korea (DPRK),0.08333333333333333,0.07142857142857142,False,False,False
India,Korea (ROK),0.6,0.38095238095238093,False,False,False
India,Malaysia,0.12,0.13333333333333333,False,False,False
India,Netherlands,0.5806451612903226,0.08333333333333333,False,False,False
India,New Zealand,0.5227272727272727,0.21428571428571427,False,False,False
India,Norway,0.5365853658536586,0.2916666666666667,False,False,False
India,Peru,0.6,0.3,False,False,False
India,Poland,0.5555555555555556,0.3333333333333333,False,False,False
India,Portugal,0.25,0.17647058823529413,False,False,False
India,Romania,0.625,0.29411764705882354,False,False,False
India,Russian Federation,0.6111111111111112,0.28,False,False,True
India,Slovakia,0.041666666666666664,0.0,False,False,False
India,South Africa,0.5294117647058824,0.14814814814814814,False,False,True
India,Spain,0.6666666666666666,0.16666666666666666,False,False,False
India,Sweden,0.43333333333333335,0.17391304347826086,False,False,False
India,Switzerland,0.125,0.23076923076923078,False,False,False
India,Türkiye,0.5416666666666666,0.35714285714285715,False,False,False
India,Ukraine,0.4642857142857143,0.15,False,False,False
India,United Kingdom,0.5853658536585366,0.12903225806451613,False,False,False
India,United States,0.5641025641025641,0.18518518518518517,False,False,False
India,Uruguay,0.7333333333333333,0.30434782608695654,False,False,False
India,Venezuela,0.20833333333333334,0.2,False,False,False
Italy,Japan,0.7586206896551724,0.4,False,False,False
Italy,Kazakhstan,0.038461538461538464,0.0,False,False,False
Italy,Korea (DPRK),0.07692307692307693,0.13333333333333333,False,False,False
Italy,Korea (ROK),0.6666666666666666,0.47619047619047616,False,False,False
Italy,Malaysia,0.15384615384615385,0.11764705882352941,False,False,False
Italy,Netherlands,0.59375,0.3333333333333333,True,True,False
Italy,New Zealand,0.5681818181818182,0.2,False,False,False
Italy,Norway,0.5853658536585366,0.17857142857142858,False,True,False
Italy,Peru,0.6666666666666666,0.4,False,False,False
Italy,Poland,0.5714285714285714,0.3,True,True,False
Italy,Portugal,0.27586206896551724,0.1,True,True,False
Italy,Romania,0.41379310344827586,0.2,True,True,False
Italy,Russian Federation,0.6216216216216216,0.25925925925925924,False,False,False
Italy,Slovakia,0.038461538461538464,0.06666666666666667,True,True,False
Italy,South Africa,0.7419354838709677,0.43478260869565216,False,False,False
Italy,Spain,0.625,0.30434782608695654,True,True,False
Italy,Sweden,0.45161290322580644,0.2608695652173913,True,True,False
Italy,Switzerland,0.11538461538461539,0.125,False,False,False
Italy,Türkiye,0.39285714285714285,0.16666666666666666,False,True,False
Italy,Ukraine,0.4827586206896552,0.19047619047619047,False,False,False
Italy,United Kingdom,0.6341463414634146,0.15625,False,True,False
Italy,United States,0.7027027027027027,0.36,False,True,False
Italy,Uruguay,0.7419354838709677,0.3333333333333333,False,False,False
Italy,Venezuela,0.19230769230769232,0.17647058823529413,False,False,False
Japan,Kazakhstan,0.04,0.07692307692307693,False,False,False
Japan,Korea (DPRK),0.08,0.15384615384615385,False,False,False
Japan,Korea (ROK),0.6333333333333333,0.45,False,False,False
Japan,Malaysia,0.16,0.21428571428571427,False,False,False
Japan,Netherlands,0.6129032258064516,0.3,False,False,False
Japan,New Zealand,0.5454545454545454,0.13333333333333333,False,False,False
Japan,Norway,0.5609756097560976,0.14814814814814814,False,False,False
Japan,Peru,0.5806451612903226,0.3,False,False,False
Japan,Poland,0.5357142857142857,0.09090909090909091,False,False,False
Japan,Portugal,0.2857142857142857,0.05263157894736842,False,False,False
Japan,Romania,0.48148148148148145,0.29411764705882354,False,False,False
Japan,Russian Federation,0.5526315789473685,0.391304347826087,False,False,False
Japan,Slovakia,0.04,0.07692307692307693,False,False,False
Japan,South Africa,0.65625,0.34782608695652173,False,False,False
Japan,Spain,0.6451612903225806,0.21739130434782608,False,False,False
Japan,Sweden,0.41935483870967744,0.17391304347826086,False,False,False
Japan,Switzerland,0.12,0.14285714285714285,False,False,False
Japan,Türkiye,0.35714285714285715,0.11764705882352941,False,False,False
Japan,Ukraine,0.5,0.2777777777777778,False,False,False
Japan,United Kingdom,0.6097560975609756,0.09375,False,False,False
Japan,United States,0.631578947368421,0.23076923076923078,False,False,False
Japan,Uruguay,0.7666666666666667,0.42857142857142855,False,False,False
Japan,Venezuela,0.2,0.2,False,False,False
Kazakhstan,Korea (DPRK),0.0,0.0,False,False,False
Kazakhstan,Korea (ROK),0.041666666666666664,0.0625,False,False,False
Kazakhstan,Malaysia,0.25,0.25,False,False,False
Kazakhstan,Netherlands,0.04,0.0,False,False,False
Kazakhstan,New Zealand,0.023255813953488372,0.0,False,False,False
Kazakhstan,Norway,0.02564102564102564,0.0,False,False,False
Kazakhstan,Peru,0.041666666666666664,0.07692307692307693,False,False,False
Kazakhstan,Poland,0.05555555555555555,0.0,False,False,False
Kazakhstan,Portugal,0.09090909090909091,0.14285714285714285,False,False,False
Kazakhstan,Romania,0.06666666666666667,0.1111111111111111,False,False,False
Kazakhstan,Russian Federation,0.029411764705882353,0.05263157894736842,False,False,False
Kazakhstan,Slovakia,0.0,0.0,False,False,False
Kazakhstan,South Africa,0.03571428571428571,0.0,False,False,False
Kazakhstan,Spain,0.038461538461538464,0.0,False,False,False
Kazakhstan,Sweden,0.05263157894736842,0.0,False,False,False
Kazakhstan,Switzerland,0.3333333333333333,0.3333333333333333,False,False,False
Kazakhstan,Türkiye,0.07692307692307693,0.16666666666666666,False,False,False
Kazakhstan,Ukraine,0.058823529411764705,0.1,False,False,False
Kazakhstan,United Kingdom,0.024390243902439025,0.0,False,False,False
Kazakhstan,United States,0.02702702702702703,0.0,False,False,False
Kazakhstan,Uruguay,0.03571428571428571,0.058823529411764705,False,False,False
Kazakhstan,Venezuela,0.2,0.2,False,False,False
Korea (DPRK),Korea (ROK),0.08333333333333333,0.125,False,False,False
Korea (DPRK),Malaysia,0.0,0.0,False,False,False
Korea (DPRK),Netherlands,0.08,0.15384615384615385,False,False,False
Korea (DPRK),New Zealand,0.046511627906976744,0.0,False,False,False
Korea (DPRK),Norway,0.05128205128205128,0.05263157894736842,False,False,False
Korea (DPRK),Peru,0.08333333333333333,0.15384615384615385,False,False,False
Korea (DPRK),Poland,0.1111111111111111,0.08333333333333333,False,False,False
Korea (DPRK),Portugal,0.0,0.0,False,False,False
Korea (DPRK),Romania,0.13333333333333333,0.1,False,False,False
Korea (DPRK),Russian Federation,0.058823529411764705,0.05,False,False,False
Korea (DPRK),Slovakia,0.0,0.0,False,False,False
Korea (DPRK),South Africa,0.07142857142857142,0.1111111111111111,False,False,False
Korea (DPRK),Spain,0.07692307692307693,0.13333333333333333,False,False,False
Korea (DPRK),Sweden,0.10526315789473684,0.06666666666666667,False,False,False
Korea (DPRK),Switzerland,0.25,0.25,False,False,False
Korea (DPRK),Türkiye,0.0,0.0,False,False,False
Korea (DPRK),Ukraine,0.05555555555555555,0.09090909090909091,False,False,False
Korea (DPRK),United Kingdom,0.04878048780487805,0.0,False,False,False
Korea (DPRK),United States,0.05405405405405406,0.05,False,False,False
Korea (DPRK),Uruguay,0.07142857142857142,0.11764705882352941,False,False,False
Korea (DPRK),Venezuela,0.16666666666666666,0.16666666666666666,False,False,False
Korea (ROK),Malaysia,0.16666666666666666,0.17647058823529413,False,False,False
Korea (ROK),Netherlands,0.48484848484848486,0.16,False,False,False
Korea (ROK),New Zealand,0.5227272727272727,0.15625,False,False,False
Korea (ROK),Norway,0.5365853658536586,0.1724137931034483,False,False,False
Korea (ROK),Peru,0.6,0.38095238095238093,False,False,False
Korea (ROK),Poland,0.6153846153846154,0.2857142857142857,False,False,False
Korea (ROK),Portugal,0.2962962962962963,0.15,False,False,False
Korea (ROK),Romania,0.56,0.3157894736842105,False,False,False
Korea (ROK),Russian Federation,0.6111111111111112,0.4,False,False,False
Korea (ROK),Slovakia,0.041666666666666664,0.0625,False,False,False
Korea (ROK),South Africa,0.5294117647058824,0.3076923076923077,False,False,False
Korea (ROK),Spain,0.6129032258064516,0.2916666666666667,False,False,False
Korea (ROK),Sweden,0.3870967741935484,0.2,False,False,False
Korea (ROK),Switzerland,0.125,0.1875,False,False,False
Korea (ROK),Türkiye,0.37037037037037035,0.15789473684210525,False,False,False
Korea (ROK),Ukraine,0.4642857142857143,0.23809523809523808,False,False,False
Korea (ROK),United Kingdom,0.5476190476190477,0.1875,False,False,False
Korea (ROK),United States,0.525,0.25,False,False,False
Korea (ROK),Uruguay,0.6774193548387096,0.43478260869565216,False,False,False
Korea (ROK),Venezuela,0.16,0.23529411764705882,False,False,False
Malaysia,Netherlands,0.11538461538461539,0.0625,False,False,False
Malaysia,New Zealand,0.09302325581395349,0.0,False,False,False
Malaysia,Norway,0.10256410256410256,0.0,False,False,False
Malaysia,Peru,0.16666666666666666,0.3076923076923077,False,False,False
Malaysia,Poland,0.15789473684210525,0.07142857142857142,False,False,False
Malaysia,Portugal,0.15384615384615385,0.2222222222222222,False,False,False
Malaysia,Romania,0.1875,0.18181818181818182,False,False,False
Malaysia,Russian Federation,0.08571428571428572,0.09523809523809523,False,False,False
Malaysia,Slovakia,0.25,0.25,False,False,False
Malaysia,South Africa,0.14285714285714285,0.047619047619047616,False,False,False
Malaysia,Spain,0.15384615384615385,0.11764705882352941,False,False,False
Malaysia,Sweden,0.09523809523809523,0.058823529411764705,False,False,False
Malaysia,Switzerland,0.16666666666666666,0.16666666666666666,False,False,False
Malaysia,Türkiye,0.21428571428571427,0.25,False,False,False
Malaysia,Ukraine,0.16666666666666666,0.07692307692307693,False,False,False
Malaysia,United Kingdom,0.0975609756097561,0.04,False,False,False
Malaysia,United States,0.10810810810810811,0.09523809523809523,False,False,False
Malaysia,Uruguay,0.14285714285714285,0.23529411764705882,False,False,False
Malaysia,Venezuela,0.5,0.5,False,False,False
Netherlands,New Zealand,0.5454545454545454,0.21428571428571427,False,False,False
Netherlands,Norway,0.6,0.24,False,True,False
Netherlands,Peru,0.5806451612903226,0.23809523809523808,False,False,False
Netherlands,Poland,0.3870967741935484,0.043478260869565216,True,True,False
Netherlands,Portugal,0.2857142857142857,0.05263157894736842,True,True,False
Netherlands,Romania,0.48148148148148145,0.15789473684210525,True,True,False
Netherlands,Russian Federation,0.475,0.18518518518518517,False,False,False
Netherlands,Slovakia,0.04,0.07692307692307693,True,True,False
Netherlands,South Africa,0.5588235294117647,0.4090909090909091,False,False,False
Netherlands,Spain,0.6451612903225806,0.2727272727272727,True,True,False
Netherlands,Sweden,0.4666666666666667,0.35,True,True,False
Netherlands,Switzerland,0.12,0.06666666666666667,False,False,False
Netherlands,Türkiye,0.35714285714285715,0.05555555555555555,False,True,False
Netherlands,Ukraine,0.5,0.2777777777777778,False,False,False
Netherlands,United Kingdom,0.6097560975609756,0.16666666666666666,False,True,False
Netherlands,United States,0.55,0.23076923076923078,False,True,False
Netherlands,Uruguay,0.6060606060606061,0.30434782608695654,False,False,False
Netherlands,Venezuela,0.1111111111111111,0.125,False,False,False
New Zealand,Norway,0.9069767441860465,0.5,False,False,False
New Zealand,Peru,0.5227272727272727,0.13333333333333333,False,False,False
New Zealand,Poland,0.4186046511627907,0.18518518518518517,False,False,False
New Zealand,Portugal,0.2558139534883721,0.07692307692307693,False,False,False
New Zealand,Romania,0.3488372093023256,0.15384615384615385,False,False,False
New Zealand,Russian Federation,0.75,0.25,False,False,False
New Zealand,Slovakia,0.023255813953488372,0.0,False,False,False
New Zealand,South Africa,0.6136363636363636,0.21875,False,False,False
New Zealand,Spain,0.6046511627906976,0.125,False,False,False
