actor_i,actor_j,geo_km,log_geo_km,jaccard_presence,jaccard_rpa,geo_thousand_km
Australia,Russian Federation,10211.370433285325,9.23125712676308,0.6590909090909091,0.25806451612903225,10.211370433285325
Australia,Slovakia,13746.47293437982,9.528537556326125,0.02564102564102564,0.05,13.74647293437982
Australia,South Africa,10213.46464017516,9.231462191517792,0.6341463414634146,0.3103448275862069,10.21346464017516
Australia,Spain,15657.799086961291,9.65872441605084,0.625,0.25,15.657799086961292
Australia,Sweden,13885.95985980891,9.538633526614015,0.45,0.21428571428571427,13.88595985980891
Australia,Switzerland,14604.263318398873,9.58906877317987,0.07692307692307693,0.0,14.604263318398873
Australia,Türkiye,12327.100399376795,9.41955540219076,0.3333333333333333,0.04,12.327100399376796
Australia,Ukraine,12918.544735567064,9.466419134426602,0.4358974358974359,0.2,12.918544735567064
Australia,United Kingdom,15080.47955469218,9.621156441765343,0.9047619047619048,0.3548387096774194,15.080479554692179
Australia,United States,14905.772385958557,9.609503825363866,0.8095238095238095,0.3448275862068966,14.905772385958556
Australia,Uruguay,13582.226155755086,9.516517316673015,0.717948717948718,0.27586206896551724,13.582226155755086
Australia,Venezuela,17179.55530282472,9.751475310617945,0.1282051282051282,0.08695652173913043,17.17955530282472
Austria,Belarus,1105.0747464923006,7.007668255548544,0.0625,0.07692307692307693,1.1050747464923005
Austria,Belgium,797.5074645869757,6.6814911945988635,0.07407407407407407,0.06666666666666667,0.7975074645869757
Austria,Brazil,9384.180039217725,9.146780575914155,0.07407407407407407,0.058823529411764705,9.384180039217725
Austria,Bulgaria,981.3820448062652,6.8889618279985925,0.07142857142857142,0.1,0.9813820448062652
Austria,Canada,7328.090072826473,8.899470197875925,0.09090909090909091,0.14285714285714285,7.328090072826473
Austria,Chile,13831.560209728465,9.534708231725238,0.05714285714285714,0.0,13.831560209728465
Austria,China,6654.137771532032,8.802994161433512,0.04,0.05555555555555555,6.6541377715320325
Austria,Colombia,9489.440870324965,9.157934972094276,0.1,0.0,9.489440870324964
Austria,Czechia,208.9295298814063,5.341997017506736,0.0,0.0,0.20892952988140628
Austria,Denmark,1006.2457815771544,6.913981636502524,0.3333333333333333,0.3333333333333333,1.0062457815771544
Austria,Ecuador,10393.894106646772,9.248973807585642,0.09090909090909091,0.07142857142857142,10.393894106646773
Austria,Estonia,1368.5376383697842,7.221498031478324,0.0,0.0,1.3685376383697843
Austria,Finland,2041.1362997264075,7.621261941435765,0.1111111111111111,0.07142857142857142,2.0411362997264075
Austria,France,972.8507613312302,6.880230690495308,0.05555555555555555,0.05263157894736842,0.9728507613312302
Austria,Germany,508.0604123856748,6.230600362526864,0.05555555555555555,0.0,0.5080604123856748
Austria,Greece,1126.5307818597455,7.026898084718454,0.3333333333333333,0.3333333333333333,1.1265307818597454
Austria,Iceland,2737.088386895912,7.91465000186815,0.0,0.0,2.737088386895912
Austria,India,6320.696634595196,8.751584708059266,0.08333333333333333,0.07142857142857142,6.320696634595196
Austria,Italy,623.1406165194751,6.434772202018074,0.07692307692307693,0.0625,0.623140616519475
Austria,Japan,9118.093659396798,9.118016032643949,0.08,0.07142857142857142,9.118093659396799
Austria,Kazakhstan,3748.9318734188296,8.229226244636639,0.0,0.0,3.7489318734188295
Austria,Korea (DPRK),8131.082145722014,9.003449298938998,0.3333333333333333,0.3333333333333333,8.131082145722013
Austria,Korea (ROK),8544.999870487622,9.05310158039318,0.04,0.058823529411764705,8.544999870487622
Austria,Malaysia,9476.726177359284,9.156594195664496,0.0,0.0,9.476726177359284
Austria,Netherlands,821.6443762336957,6.711307669124713,0.038461538461538464,0.07142857142857142,0.8216443762336957
