actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid
Norway,Belarus,Türkiye,2,5,12,1-2-3,6,12,18,26,36,0.7222222222222222,18,0.20887445887445888,0.7116448756899497,0.21056938716268483,0.010577346532272491,-0.0016949282882259553
Norway,Canada,Poland,2,6,7,1-2-3,6,11,18,26,35,0.7428571428571429,18,0.16170399648660516,0.7116601137851878,0.21064332934503283,0.031197029071955096,-0.048939332858427664
Norway,Canada,Brazil,2,6,8,1-2-3,6,16,18,29,40,0.725,20,0.19079685746352412,0.704724014555512,0.21659372398134832,0.020275985444487943,-0.025796866517824202
Norway,Canada,Portugal,2,6,9,1-1-3,6,7,18,25,31,0.8064516129032258,19,0.11989459815546773,0.7102225130808725,0.21329274929871028,0.09622909982235328,-0.09339815114324256
Norway,Canada,Bulgaria,2,6,10,1-1-3,6,9,18,26,33,0.7878787878787878,20,0.1553030303030303,0.7104311017515377,0.2124160837291847,0.07744768612725017,-0.057113053426154387
Norway,Canada,Venezuela,2,6,11,1-1-3,5,6,18,24,29,0.8275862068965517,20,0.17045454545454544,0.7105805517357114,0.21279584861485307,0.11700565516084027,-0.042341303160307625
Norway,Canada,Türkiye,2,6,12,1-1-3,6,6,18,25,30,0.8333333333333334,20,0.0909090909090909,0.7103259514867892,0.21357724628320726,0.12300738184654414,-0.12266815537411636
Norway,Poland,Brazil,2,7,8,2-2-3,11,16,18,29,45,0.6444444444444445,17,0.2900429414922168,0.7035677614021736,0.21685901333651572,-0.0591233169577291,0.0731839281557011
Norway,Poland,Portugal,2,7,9,1-2-3,7,11,18,25,36,0.6944444444444444,14,0.18260869565217389,0.7097669701773427,0.2126673953796553,-0.015322525732898273,-0.030058699727481403
Norway,Poland,Bulgaria,2,7,10,1-2-3,9,11,18,27,38,0.7105263157894737,18,0.21195652173913046,0.7060193059627706,0.2169375857663695,0.004507009826703046,-0.004981064027239052
Norway,Poland,Venezuela,2,7,11,1-2-3,5,11,18,26,34,0.7647058823529411,19,0.14972708450969321,0.7119679023927397,0.21048673700517212,0.052737979960201464,-0.060759652495478905
Norway,Poland,Türkiye,2,7,12,1-2-3,6,11,18,26,35,0.7428571428571429,17,0.13809288537549405,0.7116601137851878,0.21064332934503283,0.031197029071955096,-0.07255044396953877
Norway,Brazil,Portugal,2,8,9,1-2-3,7,16,18,29,41,0.7073170731707317,17,0.16540526033279657,0.7055898977779804,0.21599349882807967,0.0017271753927512457,-0.0505882384952831
Norway,Brazil,Bulgaria,2,8,10,1-2-3,9,16,18,28,43,0.6511627906976745,14,0.23334957764782324,0.7046783592815286,0.21648518738019942,-0.05351556858385409,0.01686439026762382
Norway,Brazil,Venezuela,2,8,11,1-2-3,5,16,18,29,39,0.7435897435897436,20,0.15712682379349044,0.7082904696651465,0.2142764919779873,0.035299273924597085,-0.05714966818449685
Norway,Brazil,Türkiye,2,8,12,1-2-3,6,16,18,29,40,0.725,20,0.19079685746352412,0.704724014555512,0.21659372398134832,0.020275985444487943,-0.025796866517824202
Norway,Portugal,Bulgaria,2,9,10,1-1-3,7,9,18,26,34,0.7647058823529411,19,0.1817632850241546,0.7096456366244389,0.21336127072276748,0.05506024572850221,-0.031597985698612885
Norway,Portugal,Venezuela,2,9,11,1-1-3,5,7,18,25,30,0.8333333333333334,20,0.11080368906455863,0.7113221657771756,0.21185707480717372,0.12201116755615782,-0.10105338574261509
Norway,Portugal,Türkiye,2,9,12,1-1-3,6,7,18,25,31,0.8064516129032258,19,0.11989459815546773,0.7102225130808725,0.21329274929871028,0.09622909982235328,-0.09339815114324256
Norway,Bulgaria,Venezuela,2,10,11,1-1-3,5,9,18,26,32,0.8125,21,0.14772727272727273,0.7115318279629678,0.21074330469535302,0.10096817203703223,-0.06301603196808028
Norway,Bulgaria,Türkiye,2,10,12,1-1-3,6,9,18,25,33,0.7575757575757576,17,0.1553030303030303,0.7104311017515377,0.2124160837291847,0.047144655824219894,-0.057113053426154387
Norway,Venezuela,Türkiye,2,11,12,1-1-3,5,6,18,24,29,0.8275862068965517,19,0.11952861952861953,0.7105805517357114,0.21279584861485307,0.11700565516084027,-0.09326722908623354
Finland,India,Belarus,3,4,5,2-2-2,12,13,13,23,38,0.6052631578947368,11,0.31052631578947365,0.6958614972336788,0.2248838183730623,-0.09059833933894201,0.08564249741641136
Finland,India,Canada,3,4,6,1-2-2,6,13,13,20,32,0.625,11,0.30793650793650795,0.7096686717046946,0.21240808651200535,-0.08466867170469461,0.0955284214245026
Finland,India,Poland,3,4,7,2-2-2,11,13,13,25,37,0.6756756756756757,15,0.2414141414141414,0.6975115440708479,0.2237739506921962,-0.021835868395172264,0.017640190721945198
Finland,India,Brazil,3,4,8,2-2-2,13,13,16,25,42,0.5952380952380952,13,0.353968253968254,0.7005625937876846,0.21897015376345325,-0.10532449854958936,0.13499810020480074
Finland,India,Portugal,3,4,9,1-2-2,7,13,13,22,33,0.6666666666666666,13,0.24215686274509807,0.7063576013092782,0.21618842373027952,-0.03969093464261153,0.025968439014818545
Finland,India,Bulgaria,3,4,10,1-2-2,9,13,13,21,35,0.6,10,0.32303921568627453,0.7023260003415808,0.2196834079879797,-0.10232600034158079,0.10335580769829483
Finland,India,Venezuela,3,4,11,1-2-2,5,13,13,21,31,0.6774193548387096,14,0.26190476190476186,0.7115996508509962,0.21130814926494013,-0.03418029601228656,0.050596612639821736
Finland,India,Türkiye,3,4,12,1-2-2,6,13,13,21,32,0.65625,14,0.30793650793650795,0.7096686717046946,0.21240808651200535,-0.05341867170469461,0.0955284214245026
Finland,Belarus,Canada,3,5,6,1-2-2,6,12,13,19,31,0.6129032258064516,10,0.3195488721804511,0.711520540629688,0.21178425535552894,-0.09861731482323632,0.10776461682492214
Finland,Belarus,Poland,3,5,7,2-2-2,11,12,13,25,36,0.6944444444444444,14,0.18556618819776716,0.697941171736229,0.22400460637619654,-0.0034967272917846293,-0.038438418178429384
Finland,Belarus,Brazil,3,5,8,2-2-2,12,13,16,24,41,0.5853658536585366,12,0.3655806182121972,0.7006020827540027,0.21892370430647748,-0.11523622909546616,0.1466569139057197
Finland,Belarus,Portugal,3,5,9,1-2-2,7,12,13,20,32,0.625,9,0.25109649122807015,0.7094347242280782,0.21411814662297846,-0.08443472422807818,0.036978344605091695
Finland,Belarus,Bulgaria,3,5,10,1-2-2,9,12,13,21,34,0.6176470588235294,10,0.28581871345029236,0.7035107621183554,0.21950191295138413,-0.08586370329482595,0.06631680049890823
Finland,Belarus,Venezuela,3,5,11,1-2-2,5,12,13,19,30,0.6333333333333333,10,0.2719298245614035,0.7118945720121166,0.21122078527090943,-0.07856123867878329,0.06070903929049409
Finland,Belarus,Türkiye,3,5,12,1-2-2,6,12,13,20,31,0.6451612903225806,12,0.289390142021721,0.711520540629688,0.21178425535552894,-0.06635925030710732,0.07760588666619203
Finland,Canada,Poland,3,6,7,1-2-2,6,11,13,22,30,0.7333333333333333,15,0.19379509379509377,0.710847694354878,0.21277662758538401,0.022485638978455236,-0.018981533790290245
Finland,Canada,Brazil,3,6,8,1-2-2,6,13,16,21,35,0.6,10,0.3201058201058201,0.7119671191114152,0.21039745801829196,-0.11196711911141521,0.10970836208752816
Finland,Canada,Portugal,3,6,9,1-1-2,6,7,13,16,26,0.6153846153846154,7,0.26298701298701305,0.7110406142317943,0.21350400491410382,-0.0956559988471789,0.04948300807290923
Finland,Canada,Bulgaria,3,6,10,1-1-2,6,9,13,16,28,0.5714285714285714,6,0.3273809523809524,0.7112899178318842,0.2129002034264427,-0.13986134640331283,0.11448074895450969
Finland,Canada,Venezuela,3,6,11,1-1-2,5,6,13,15,24,0.625,9,0.33928571428571425,0.7112863416978732,0.21253776300786192,-0.08628634169787319,0.12674795127785232
Finland,Canada,Türkiye,3,6,12,1-1-2,6,6,13,16,25,0.64,8,0.23823953823953825,0.7112498450010251,0.21348235989245878,-0.07124984500102505,0.024757178347079467
Finland,Poland,Brazil,3,7,8,2-2-2,11,13,16,25,40,0.625,12,0.27395382395382395,0.7013076840996713,0.218367790519305,-0.07630768409967126,0.055586033434518956
Finland,Poland,Portugal,3,7,9,1-2-2,7,11,13,23,31,0.7419354838709677,16,0.18030303030303033,0.7109806023642788,0.21339666607967125,0.030954881506688903,-0.03309363577664093
Finland,Poland,Bulgaria,3,7,10,1-2-2,9,11,13,23,33,0.696969696969697,15,0.23863636363636365,0.7059132300822852,0.2179155515755349,-0.00894353311258822,0.020720812060828736
Finland,Poland,Venezuela,3,7,11,1-2-2,5,11,13,23,29,0.7931034482758621,19,0.17316017316017315,0.711870101333207,0.21121320379500372,0.08123334694265505,-0.038053030634830565
Finland,Poland,Türkiye,3,7,12,1-2-2,6,11,13,24,30,0.8,19,0.14002525252525252,0.710847694354878,0.21277662758538401,0.089152305645122,-0.07275137506013149
Finland,Brazil,Portugal,3,8,9,1-2-2,7,13,16,23,36,0.6388888888888888,12,0.26031746031746034,0.7088876629934762,0.21286677915199909,-0.06999877410458732,0.04745068116546125
Finland,Brazil,Bulgaria,3,8,10,1-2-2,9,13,16,23,38,0.6052631578947368,13,0.35724728487886387,0.7030152129967957,0.21698906019978143,-0.09775205510205887,0.14025822467908244
Finland,Brazil,Venezuela,3,8,11,1-2-2,5,13,16,22,34,0.6470588235294118,13,0.27777777777777773,0.7120136353312241,0.2103535056743396,-0.06495481180181228,0.06742427210343813
Finland,Brazil,Türkiye,3,8,12,1-2-2,6,13,16,23,35,0.6571428571428571,15,0.2899470899470899,0.7119671191114152,0.21039745801829196,-0.05482426196855805,0.07954963192879794
Finland,Portugal,Bulgaria,3,9,10,1-1-2,7,9,13,18,29,0.6206896551724138,10,0.3194444444444444,0.7113270863803353,0.2131575402676392,-0.09063743120792145,0.10628690417680522
Finland,Portugal,Venezuela,3,9,11,1-1-2,5,7,13,17,25,0.68,11,0.24523809523809526,0.7107970663355544,0.21283539191261158,-0.030797066335554346,0.03240270332548367
Finland,Portugal,Türkiye,3,9,12,1-1-2,6,7,13,18,26,0.6923076923076923,12,0.23282828282828283,0.7110406142317943,0.21350400491410382,-0.01873292192410203,0.01932427791417901
Finland,Bulgaria,Venezuela,3,10,11,1-1-2,5,9,13,17,27,0.6296296296296297,10,0.3111471861471861,0.7109662128733967,0.21252934806751625,-0.08133658324376702,0.09861783807966987
Finland,Bulgaria,Türkiye,3,10,12,1-1-2,6,9,13,17,28,0.6071428571428571,8,0.2972222222222222,0.7112899178318842,0.2129002034264427,-0.10414706068902713,0.08432201879577952
Finland,Venezuela,Türkiye,3,11,12,1-1-2,5,6,13,16,24,0.6666666666666666,10,0.2582010582010582,0.7112863416978732,0.21253776300786192,-0.04461967503120656,0.045663295193196285
India,Belarus,Canada,4,5,6,1-2-2,6,12,13,19,31,0.6129032258064516,9,0.289390142021721,0.711520540629688,0.21178425535552894,-0.09861731482323632,0.07760588666619203
India,Belarus,Poland,4,5,7,2-2-2,11,12,13,23,36,0.6388888888888888,12,0.266374269005848,0.697941171736229,0.22400460637619654,-0.05905228284734021,0.042369662629651444
India,Belarus,Brazil,4,5,8,2-2-2,12,13,16,24,41,0.5853658536585366,12,0.3655806182121972,0.7006020827540027,0.21892370430647748,-0.11523622909546616,0.1466569139057197
India,Belarus,Portugal,4,5,9,1-2-2,7,12,13,22,32,0.6875,14,0.22658668730650156,0.7094347242280782,0.21411814662297846,-0.021934724228078184,0.0124685406835231
India,Belarus,Bulgaria,4,5,10,1-2-2,9,12,13,22,34,0.6470588235294118,12,0.25885792913656686,0.7035107621183554,0.21950191295138413,-0.056451938588943595,0.039356016185182724
India,Belarus,Venezuela,4,5,11,1-2-2,5,12,13,19,30,0.6333333333333333,9,0.24335839598997497,0.7118945720121166,0.21122078527090943,-0.07856123867878329,0.03213761071906554
India,Belarus,Türkiye,4,5,12,1-2-2,6,12,13,20,31,0.6451612903225806,13,0.3195488721804511,0.711520540629688,0.21178425535552894,-0.06635925030710732,0.10776461682492214
India,Canada,Poland,4,6,7,1-2-2,6,11,13,20,30,0.6666666666666666,12,0.24444444444444444,0.710847694354878,0.21277662758538401,-0.044181027688211416,0.03166781685906042
India,Canada,Brazil,4,6,8,1-2-2,6,13,16,22,35,0.6285714285714286,12,0.2899470899470899,0.7119671191114152,0.21039745801829196,-0.08339569053998663,0.07954963192879794
India,Canada,Portugal,4,6,9,1-1-2,6,7,13,19,26,0.7307692307692307,14,0.2083184789067142,0.7110406142317943,0.21350400491410382,0.019728616537436405,-0.0051855260073896126
India,Canada,Bulgaria,4,6,10,1-1-2,6,9,13,19,28,0.6785714285714286,13,0.2702614379084967,0.7112899178318842,0.2129002034264427,-0.03271848926045562,0.05736123448205402
India,Canada,Venezuela,4,6,11,1-1-2,5,6,13,16,24,0.6666666666666666,10,0.28055555555555556,0.7112863416978732,0.21253776300786192,-0.04461967503120656,0.06801779254769363
India,Canada,Türkiye,4,6,12,1-1-2,6,6,13,16,25,0.64,8,0.23823953823953825,0.7112498450010251,0.21348235989245878,-0.07124984500102505,0.024757178347079467
India,Poland,Brazil,4,7,8,2-2-2,11,13,16,24,40,0.6,13,0.35476190476190467,0.7013076840996713,0.218367790519305,-0.10130768409967128,0.13639411424259967
India,Poland,Portugal,4,7,9,1-2-2,7,11,13,21,31,0.6774193548387096,13,0.23660130718954245,0.7109806023642788,0.21339666607967125,-0.033561247525569216,0.023204641109871194
India,Poland,Bulgaria,4,7,10,1-2-2,9,11,13,22,33,0.6666666666666666,15,0.29248366013071897,0.7059132300822852,0.2179155515755349,-0.03924656341561861,0.07456810855518406
India,Poland,Venezuela,4,7,11,1-2-2,5,11,13,20,29,0.6896551724137931,13,0.2253968253968254,0.711870101333207,0.21121320379500372,-0.0222149289194139,0.014183621601821683
India,Poland,Türkiye,4,7,12,1-2-2,6,11,13,19,30,0.6333333333333333,9,0.2509920634920635,0.710847694354878,0.21277662758538401,-0.07751436102154474,0.038215435906679474
India,Brazil,Portugal,4,8,9,1-2-2,7,13,16,25,36,0.6944444444444444,17,0.2358076563958917,0.7088876629934762,0.21286677915199909,-0.014443218549031744,0.022940877243892627
India,Brazil,Bulgaria,4,8,10,1-2-2,9,13,16,23,38,0.6052631578947368,12,0.33028650056513836,0.7030152129967957,0.21698906019978143,-0.09775205510205887,0.11329744036535694
India,Brazil,Venezuela,4,8,11,1-2-2,5,13,16,23,34,0.6764705882352942,15,0.24920634920634918,0.7120136353312241,0.2103535056743396,-0.035543047095929925,0.03885284353200957
India,Brazil,Türkiye,4,8,12,1-2-2,6,13,16,22,35,0.6285714285714286,13,0.3201058201058201,0.7119671191114152,0.21039745801829196,-0.08339569053998663,0.10970836208752816
India,Portugal,Bulgaria,4,9,10,1-1-2,7,9,13,20,29,0.6896551724137931,14,0.2679738562091503,0.7113270863803353,0.2131575402676392,-0.02167191396654211,0.05481631594151112
India,Portugal,Venezuela,4,9,11,1-1-2,5,7,13,19,25,0.76,15,0.19215686274509802,0.7107970663355544,0.21283539191261158,0.049202933664445614,-0.02067852916751356
India,Portugal,Türkiye,4,9,12,1-1-2,6,7,13,18,26,0.6923076923076923,12,0.23847720906544434,0.7110406142317943,0.21350400491410382,-0.01873292192410203,0.024973204151340522
India,Bulgaria,Venezuela,4,10,11,1-1-2,5,9,13,19,27,0.7037037037037037,14,0.2556149732620321,0.7109662128733967,0.21252934806751625,-0.0072625091696929545,0.043085625194515836
India,Bulgaria,Türkiye,4,10,12,1-1-2,6,9,13,17,28,0.6071428571428571,8,0.3004201680672269,0.7112899178318842,0.2129002034264427,-0.10414706068902713,0.08751996464078418
India,Venezuela,Türkiye,4,11,12,1-1-2,5,6,13,16,24,0.6666666666666666,10,0.2597883597883598,0.7112863416978732,0.21253776300786192,-0.04461967503120656,0.04725059678049787
Belarus,Canada,Poland,5,6,7,1-2-2,6,11,12,21,29,0.7241379310344828,14,0.18968253968253967,0.7108844759640734,0.2128875222462787,0.013253455070409315,-0.023204982563739013
Belarus,Canada,Brazil,5,6,8,1-2-2,6,12,16,21,34,0.6176470588235294,11,0.30264550264550266,0.7118627271418614,0.2106798927986078,-0.09421566831833195,0.09196560984689486
Belarus,Canada,Portugal,5,6,9,1-1-2,6,7,12,18,25,0.72,13,0.2183441558441558,0.711089845001025,0.21356194142204032,0.008910154998974962,0.004782214422115488
Belarus,Canada,Bulgaria,5,6,10,1-1-2,6,9,12,19,27,0.7037037037037037,13,0.2341269841269841,0.7107612137610895,0.21333432648337275,-0.007057510057385752,0.02079265764361135
Belarus,Canada,Venezuela,5,6,11,1-1-2,5,6,12,15,23,0.6521739130434783,9,0.2916666666666667,0.7113752305867622,0.21301482249158807,-0.05920131754328395,0.07865184417507862
Belarus,Canada,Türkiye,5,6,12,1-1-2,6,6,12,16,24,0.6666666666666666,9,0.22077922077922077,0.7111431783343584,0.2135522011623001,-0.04447651166769173,0.007227019616920682
Belarus,Poland,Brazil,5,7,8,2-2-2,11,12,16,24,39,0.6153846153846154,12,0.3,0.7027958756467495,0.21826301567315523,-0.08741126026213408,0.08173698432684476
Belarus,Poland,Portugal,5,7,9,1-2-2,7,11,12,22,30,0.7333333333333333,15,0.1791666666666667,0.7105897401598286,0.21417299164537126,0.022743593173504717,-0.03500632497870457
Belarus,Poland,Bulgaria,5,7,10,1-2-2,9,11,12,23,32,0.71875,15,0.18888888888888888,0.705704896748952,0.21832993066050224,0.013045103251048018,-0.029441041771613358
Belarus,Poland,Venezuela,5,7,11,1-2-2,5,11,12,20,28,0.7142857142857143,12,0.16904761904761903,0.7113580525956711,0.2121050428201761,0.002927661690043215,-0.04305742377255706
Belarus,Poland,Türkiye,5,7,12,1-2-2,6,11,12,21,29,0.7241379310344828,13,0.16607142857142856,0.7108844759640734,0.2128875222462787,0.013253455070409315,-0.04681609367485012
Belarus,Brazil,Portugal,5,8,9,1-2-2,7,12,16,23,35,0.6571428571428571,13,0.24583333333333335,0.7106807129020275,0.21190167040803973,-0.05353785575917036,0.03393166292529362
Belarus,Brazil,Bulgaria,5,8,10,1-2-2,9,12,16,23,37,0.6216216216216216,12,0.2941520467836257,0.7042246217091392,0.2179752868126747,-0.08260300008751764,0.07617675997095102
Belarus,Brazil,Venezuela,5,8,11,1-2-2,5,12,16,20,33,0.6060606060606061,8,0.26031746031746034,0.7124024181170656,0.21017616963373517,-0.10634181205645954,0.050141290683725165
Belarus,Brazil,Türkiye,5,8,12,1-2-2,6,12,16,21,34,0.6176470588235294,11,0.30264550264550266,0.7118627271418614,0.2106798927986078,-0.09421566831833195,0.09196560984689486
Belarus,Portugal,Bulgaria,5,9,10,1-1-2,7,9,12,20,28,0.7142857142857143,14,0.22916666666666666,0.7109527021438821,0.21351865137875028,0.0033330121418322367,0.015648015287916373
Belarus,Portugal,Venezuela,5,9,11,1-1-2,5,7,12,17,24,0.7083333333333334,11,0.20059523809523813,0.710916776480482,0.2130109208766338,-0.002583443147148645,-0.012415682781395682
Belarus,Portugal,Türkiye,5,9,12,1-1-2,6,7,12,17,25,0.68,10,0.2183441558441558,0.711089845001025,0.21356194142204032,-0.031089845001024963,0.004782214422115488
Belarus,Bulgaria,Venezuela,5,10,11,1-1-2,5,9,12,18,26,0.6923076923076923,11,0.2178932178932179,0.7110117969189806,0.2126802350889915,-0.018704104611288352,0.005212982804226385
Belarus,Bulgaria,Türkiye,5,10,12,1-1-2,6,9,12,18,27,0.6666666666666666,10,0.2341269841269841,0.7107612137610895,0.21333432648337275,-0.04409454709442284,0.02079265764361135
Belarus,Venezuela,Türkiye,5,11,12,1-1-2,5,6,12,15,23,0.6521739130434783,8,0.24074074074074073,0.7113752305867622,0.21301482249158807,-0.05920131754328395,0.02772591824915266
Canada,Poland,Brazil,6,7,8,1-2-2,6,11,16,22,33,0.6666666666666666,13,0.23518518518518516,0.7112976010914412,0.21139396232127947,-0.044630934424774615,0.023791222863905698
Canada,Poland,Portugal,6,7,9,1-1-2,6,7,11,18,24,0.75,13,0.1717171717171717,0.7106431783343584,0.2138428938029927,0.039356821665641584,-0.042125722085820994
Canada,Poland,Bulgaria,6,7,10,1-1-2,6,9,11,19,26,0.7307692307692307,14,0.2111111111111111,0.7106529516528274,0.2135208344198807,0.020116279116403346,-0.0024097233087695957
Canada,Poland,Venezuela,6,7,11,1-1-2,5,6,11,16,22,0.7272727272727273,11,0.21706349206349204,0.7107111989662087,0.21340767963444524,0.01656152830651858,0.0036558124290468064
Canada,Poland,Türkiye,6,7,12,1-1-2,6,6,11,19,23,0.8260869565217391,15,0.09558080808080809,0.710505497174938,0.21405299481309373,0.11558145934680109,-0.11847218673228564
Canada,Brazil,Portugal,6,8,9,1-1-2,6,7,16,22,29,0.7586206896551724,17,0.18468013468013467,0.7108579195453132,0.21303315280325172,0.04776277010985919,-0.028353018123117052
Canada,Brazil,Bulgaria,6,8,10,1-1-2,6,9,16,21,31,0.6774193548387096,14,0.2626705653021442,0.711117386074483,0.21226946152207762,-0.03369803123577342,0.0504011037800666
Canada,Brazil,Venezuela,6,8,11,1-1-2,5,6,16,19,27,0.7037037037037037,13,0.2546296296296296,0.7108483384772613,0.21278614479210578,-0.007144634773557534,0.041843484837523814
Canada,Brazil,Türkiye,6,8,12,1-1-2,6,6,16,20,28,0.7142857142857143,13,0.17845117845117844,0.7110919970354435,0.21308239985249877,0.0031937172502708444,-0.03463122140132033
Canada,Portugal,Bulgaria,6,9,10,1-1-1,6,7,9,15,22,0.6818181818181818,10,0.255050505050505,0.7110825722737523,0.21341511602521493,-0.0292643904555705,0.0416353890252901
Canada,Portugal,Venezuela,6,9,11,1-1-1,5,6,7,12,18,0.6666666666666666,7,0.25227272727272726,0.7111431783343584,0.21342622713632603,-0.04447651166769173,0.03884650013640123
Canada,Portugal,Türkiye,6,9,12,1-1-1,6,6,7,15,19,0.7894736842105263,12,0.15151515151515152,0.7101912657128415,0.2145615667603646,0.0792824184976848,-0.0630464152452131
Canada,Bulgaria,Venezuela,6,10,11,1-1-1,5,6,9,13,20,0.65,8,0.29924242424242425,0.7113839262389361,0.21278081575758137,-0.06138392623893607,0.08646160848484288
Canada,Bulgaria,Türkiye,6,10,12,1-1-1,6,6,9,15,21,0.7142857142857143,10,0.196969696969697,0.7109527021438821,0.21364743925753818,0.0033330121418322367,-0.01667774228784119
Canada,Venezuela,Türkiye,6,11,12,1-1-1,5,6,6,12,17,0.7058823529411765,8,0.22937710437710437,0.7106995440813972,0.21397214989452953,-0.004817191140220722,0.01540495448257484
Poland,Brazil,Portugal,7,8,9,1-2-2,7,11,16,23,34,0.6764705882352942,14,0.23333333333333336,0.7099418402122569,0.21317080881086628,-0.03347125197696277,0.020162524522467085
Poland,Brazil,Bulgaria,7,8,10,1-2-2,9,11,16,22,36,0.6111111111111112,11,0.30526315789473685,0.7084381114185221,0.21534224979619937,-0.09732700030741093,0.08992090809853748
Poland,Brazil,Venezuela,7,8,11,1-2-2,5,11,16,22,32,0.6875,14,0.21984126984126984,0.7120023975027593,0.2106415974022479,-0.024502397502759288,0.00919967243902195
Poland,Brazil,Türkiye,7,8,12,1-2-2,6,11,16,22,33,0.6666666666666666,12,0.21157407407407405,0.7112976010914412,0.21139396232127947,-0.044630934424774615,0.00018011175279458724
Poland,Portugal,Bulgaria,7,9,10,1-1-2,7,9,11,18,27,0.6666666666666666,11,0.2611111111111111,0.7108564068264952,0.21384521386759348,-0.04418974015982857,0.04726589724351765
Poland,Portugal,Venezuela,7,9,11,1-1-2,5,7,11,17,23,0.7391304347826086,12,0.18095238095238098,0.7107935880746848,0.21308949230520524,0.028336846707923802,-0.032137111352824266
Poland,Portugal,Türkiye,7,9,12,1-1-2,6,7,11,19,24,0.7916666666666666,15,0.1481060606060606,0.7106431783343584,0.2138428938029927,0.08102348833230821,-0.0657368331969321
Poland,Bulgaria,Venezuela,7,10,11,1-1-2,5,9,11,18,25,0.72,13,0.22186147186147184,0.7109010276882114,0.2126643620731185,0.009098972311788578,0.009197109788353336
Poland,Bulgaria,Türkiye,7,10,12,1-1-2,6,9,11,19,26,0.7307692307692307,13,0.1875,0.7106529516528274,0.2135208344198807,0.020116279116403346,-0.026020834419880706
Poland,Venezuela,Türkiye,7,11,12,1-1-2,5,6,11,18,22,0.8181818181818182,15,0.14252645502645503,0.7107111989662087,0.21340767963444524,0.10747061921560952,-0.0708812246079902
Brazil,Portugal,Bulgaria,8,9,10,1-1-2,7,9,16,22,32,0.6875,15,0.26637426900584793,0.7109863155892603,0.21342395731492778,-0.023486315589260287,0.052950311690920154
Brazil,Portugal,Venezuela,8,9,11,1-1-2,5,7,16,22,28,0.7857142857142857,18,0.1722222222222222,0.7105512140236151,0.21285428055328504,0.0751630716906706,-0.04063205833106284
Brazil,Portugal,Türkiye,8,9,12,1-1-2,6,7,16,22,29,0.7586206896551724,17,0.1846801346801347,0.7108579195453132,0.21303315280325172,0.04776277010985919,-0.028353018123117024
Brazil,Bulgaria,Venezuela,8,10,11,1-1-2,5,9,16,21,30,0.7,15,0.2517278043593833,0.7122033251974654,0.2106690791736861,-0.012203325197465476,0.0410587251856972
Brazil,Bulgaria,Türkiye,8,10,12,1-1-2,6,9,16,20,31,0.6451612903225806,11,0.2626705653021442,0.711117386074483,0.21226946152207762,-0.06595609575190242,0.0504011037800666
Brazil,Venezuela,Türkiye,8,11,12,1-1-2,5,6,16,20,27,0.7407407407407407,15,0.2037037037037037,0.7108483384772613,0.21278614479210578,0.029892402263479445,-0.009082441088402088
Portugal,Bulgaria,Venezuela,9,10,11,1-1-1,5,7,9,14,21,0.6666666666666666,9,0.2686868686868687,0.7110834431471486,0.2127385543542673,-0.04441677648048192,0.05594831433260139
Portugal,Bulgaria,Türkiye,9,10,12,1-1-1,6,7,9,15,22,0.6818181818181818,10,0.255050505050505,0.7110825722737523,0.21341511602521493,-0.0292643904555705,0.0416353890252901
Portugal,Venezuela,Türkiye,9,11,12,1-1-1,5,6,7,14,18,0.7777777777777778,12,0.20134680134680136,0.7111431783343584,0.21342622713632603,0.06663459944341943,-0.012079425789524673
Bulgaria,Venezuela,Türkiye,10,11,12,1-1-1,5,6,9,14,20,0.7,10,0.2483164983164983,0.7113839262389361,0.21278081575758137,-0.011383926238936137,0.035535682558916926
