actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid,triplet_region_1_share_mean,triplet_region_2_share_mean,triplet_region_3_share_mean
Uruguay,Ecuador,Bulgaria,12,30,33,1-2-2,9,13,17,26,39,0.6666666666666666,17,0.2813725490196079,0.6749903755636747,0.2423683882570884,-0.008323708897008,0.0390041607625195,0.4983818636696111,0.474733209020906,0.02688492730948303
Uruguay,Ecuador,Venezuela,12,30,34,1-2-2,5,13,17,25,35,0.7142857142857143,18,0.2240740740740741,0.7063903903903904,0.2091975201715736,0.0078953238953238,0.0148765539025004,0.4773230746776768,0.49579199801284024,0.02688492730948303
Uruguay,Ecuador,Türkiye,12,30,35,1-2-2,6,13,17,25,36,0.6944444444444444,17,0.2423976608187134,0.7066399360882333,0.2052976864456426,-0.0121954916437888,0.0370999743730707,0.479574617299147,0.49354045539137004,0.02688492730948303
Uruguay,Portugal,Colombia,12,31,32,1-1-2,6,7,17,23,30,0.7666666666666667,18,0.1784005468215994,0.7534841388590374,0.1818582636678019,0.0131825278076292,-0.0034577168462025,0.5850981169267048,0.3517998226902166,0.06310206038307863
Uruguay,Portugal,Bulgaria,12,31,33,1-1-2,7,9,17,23,33,0.696969696969697,16,0.2587301587301587,0.7274214326083397,0.191664166427624,-0.0304517356386426,0.0670659923025346,0.6376628085785286,0.2992351310383928,0.06310206038307863
Uruguay,Portugal,Venezuela,12,31,34,1-1-2,5,7,17,22,29,0.7586206896551724,17,0.1883597883597883,0.7551738078614346,0.180140844891985,0.0034468817937377,0.0082189434678033,0.6166040195865944,0.32029392003032703,0.06310206038307863
Uruguay,Portugal,Türkiye,12,31,35,1-1-2,6,7,17,23,30,0.7666666666666667,18,0.1784005468215994,0.7534841388590374,0.1818582636678019,0.0131825278076292,-0.0034577168462025,0.6188555622080645,0.31804237740885694,0.06310206038307863
Uruguay,Colombia,Bulgaria,12,32,33,1-1-2,6,9,17,22,32,0.6875,15,0.2535087719298246,0.7407816486600708,0.1775858215227022,-0.0532816486600707,0.0759229504071223,0.5985780826839169,0.39867889991434086,0.0027430174017422666
Uruguay,Colombia,Venezuela,12,32,34,1-1-2,5,6,17,20,28,0.7142857142857143,15,0.2692495126705653,0.7569188457666446,0.1797955655209453,-0.0426331314809302,0.0894539471496199,0.5775192936919827,0.4197376889062751,0.0027430174017422666
Uruguay,Colombia,Türkiye,12,32,35,1-1-2,6,6,17,20,29,0.6896551724137931,14,0.3070175438596491,0.757997145425066,0.1790382040048895,-0.0683419730112728,0.1279793398547596,0.5797708363134527,0.4174861462848049,0.0027430174017422666
Uruguay,Bulgaria,Venezuela,12,33,34,1-1-2,5,9,17,21,31,0.6774193548387096,14,0.2649831649831649,0.739606442895694,0.177486023491655,-0.0621870880569843,0.0874971414915098,0.6300839853438065,0.3671729972544513,0.0027430174017422666
Uruguay,Bulgaria,Türkiye,12,33,35,1-1-2,6,9,17,22,32,0.6875,15,0.2535087719298246,0.7407816486600708,0.1775858215227022,-0.0532816486600707,0.0759229504071223,0.6323355279652767,0.3649214546329811,0.0027430174017422666
Uruguay,Venezuela,Türkiye,12,34,35,1-1-2,5,6,17,20,28,0.7142857142857143,14,0.2183235867446393,0.7569188457666446,0.1797955655209453,-0.0426331314809302,0.038528021223694,0.6112767389733423,0.38598024362491534,0.0027430174017422666
Finland,China,South Africa,13,14,15,2-2-2,13,17,18,30,48,0.625,15,0.2809364548494983,0.6546084611124745,0.2614266700368132,-0.0296084611124745,0.0195097848126851,0.2249214529233102,0.6438685614389552,0.13120998563773453
Finland,China,India,13,14,16,2-2-2,13,13,17,26,43,0.6046511627906976,13,0.3226613965744401,0.6625481229931599,0.2544605153470142,-0.0578969602024622,0.0682008812274258,0.17881763059297637,0.7336619420165466,0.08752042739047707
Finland,China,Italy,13,14,17,2-2-2,13,15,17,29,45,0.6444444444444445,15,0.2508361204013378,0.6486440683756002,0.273003975734975,-0.0041996239311556,-0.0221678553336372,0.2238833029002385,0.6169211392370242,0.15919555786273729
Finland,China,Czechia,13,14,18,2-2-2,10,13,17,26,40,0.65,14,0.252012882447665,0.6804369013528192,0.2333541595292347,-0.0304369013528191,0.0186587229184303,0.1693045039122543,0.7019487534529572,0.1287467426347885
Finland,China,Belgium,13,14,19,2-2-2,13,14,17,26,44,0.5909090909090909,11,0.3153381642512077,0.658542260974617,0.2593740536994999,-0.067633170065526,0.0559641105517078,0.22018729920483324,0.6621042944481217,0.11770840634704498
Finland,China,Netherlands,13,14,20,2-2-2,13,13,17,29,43,0.6744186046511628,18,0.2527313266443701,0.6625481229931599,0.2544605153470142,0.0118704816580028,-0.0017291887026441,0.1525130604542936,0.7035620402307187,0.14392489931498764
Finland,China,Belarus,13,14,21,2-2-2,12,13,17,28,42,0.6666666666666666,17,0.260045766590389,0.6679180541334259,0.2463063745582891,-0.0012513874667592,0.0137393920320998,0.14690359267846512,0.7530357029486409,0.10006070437289398
Finland,China,Canada,13,14,22,1-2-2,6,13,17,24,36,0.6666666666666666,15,0.2704968944099379,0.7066399360882333,0.2052976864456426,-0.0399732694215666,0.0651992079642952,0.354209687886296,0.5695406935799864,0.07624961853371746
Finland,China,Australia,13,14,23,2-2-3,13,17,20,34,50,0.68,20,0.2267366316841579,0.6598458909717733,0.2505121793276122,0.0201541090282267,-0.0237755476434543,0.1815832383878758,0.5576802950849108,0.26073646652721344
Finland,China,Argentina,13,14,24,2-2-2,13,16,17,31,46,0.6739130434782609,18,0.229654403567447,0.6454770671562994,0.2722115470416794,0.0284359763219614,-0.0425571434742323,0.21072557801715952,0.6120187284000308,0.1772556935828097
Finland,China,Peru,13,14,25,1-2-2,13,13,17,27,43,0.627906976744186,14,0.2909229595728451,0.6625481229931599,0.2544605153470142,-0.0346411462489738,0.0364624442258308,0.33669913293919546,0.587051248527087,0.07624961853371746
Finland,China,Poland,13,14,26,2-2-2,11,13,17,27,41,0.6585365853658537,14,0.22266139657444,0.6793238010051964,0.2331470735296786,-0.0207872156393427,-0.0104856769552385,0.1645293733836201,0.7357198997977675,0.09975072681861223
Finland,China,Chile,13,14,27,2-2-2,13,13,17,28,43,0.6511627906976745,14,0.2282608695652174,0.6625481229931599,0.2544605153470142,-0.0113853322954854,-0.0261996457817968,0.19531251353965395,0.7027053072072874,0.10198217925305852
Finland,China,Brazil,13,14,28,2-2-2,13,16,17,28,46,0.6086956521739131,15,0.3351000690131125,0.6454770671562994,0.2722115470416794,-0.0367814149823862,0.062888521971433,0.19978661866384853,0.7219716160413121,0.07824176529483937
Finland,China,Romania,13,14,29,2-2-2,9,13,17,24,39,0.6153846153846154,12,0.3058143547273982,0.6749903755636747,0.2423683882570884,-0.0596057601790592,0.0634459664703098,0.23144349330382682,0.6923068881624558,0.07624961853371746
Finland,China,Ecuador,13,14,30,2-2-2,13,13,17,27,43,0.627906976744186,13,0.2641476880607316,0.6625481229931599,0.2544605153470142,-0.0346411462489738,0.0096871727137173,0.22902398571650143,0.6705844858420402,0.10039152844145822
Finland,China,Portugal,13,14,31,1-2-2,7,13,17,25,37,0.6756756756756757,14,0.2150856389986825,0.7075128285023022,0.2037168307110049,-0.0318371528266265,0.0113688082876775,0.36830493062541897,0.4950864078595272,0.13660866151505383
Finland,China,Colombia,13,14,32,1-2-2,6,13,17,24,36,0.6666666666666666,13,0.2220841959972394,0.7066399360882333,0.2052976864456426,-0.0399732694215666,0.0167865095515968,0.32922020473080726,0.5945301767354753,0.07624961853371746
Finland,China,Bulgaria,13,14,33,1-2-2,9,13,17,24,39,0.6153846153846154,11,0.2870553359683794,0.6749903755636747,0.2423683882570884,-0.0596057601790592,0.044686947711291,0.3817848963826311,0.5419654850836514,0.07624961853371746
Finland,China,Venezuela,13,14,34,1-2-2,5,13,17,24,35,0.6857142857142857,14,0.2125603864734299,0.7063903903903904,0.2091975201715736,-0.0206761046761047,0.0033628663018562,0.3607261073906969,0.5630242740755856,0.07624961853371746
Finland,China,Türkiye,13,14,35,1-2-2,6,13,17,23,36,0.6388888888888888,12,0.2605136028476989,0.7066399360882333,0.2052976864456426,-0.0677510471993444,0.0552159164020562,0.3629776500121669,0.5607727314541154,0.07624961853371746
Finland,South Africa,India,13,15,16,2-2-2,13,13,18,30,44,0.6818181818181818,17,0.2134852801519468,0.6683864731381415,0.2465317740018821,0.0134317086800402,-0.0330464938499353,0.23693998440685568,0.6677716325410229,0.09528838305212128
Finland,South Africa,Italy,13,15,17,2-2-2,13,15,18,30,46,0.6521739130434783,18,0.2814938684503902,0.6537615428101552,0.2658943609689878,-0.0015876297666769,0.0155995074814023,0.2820056567141178,0.5510308297615006,0.16696351352438146
Finland,South Africa,Czechia,13,15,18,2-2-2,10,13,18,27,41,0.6585365853658537,15,0.2476042476042476,0.6844020662831213,0.2273949874708035,-0.0258654809172675,0.020209260133444,0.2274268577261336,0.6360584439774336,0.1365146982964327
Finland,South Africa,Belgium,13,15,19,2-2-2,13,14,18,27,45,0.6,13,0.3322843822843822,0.6714634349431974,0.2485976661281345,-0.0714634349431974,0.0836867161562476,0.2783096530187125,0.5962139849725983,0.12547636200868917
Finland,South Africa,Netherlands,13,15,20,2-2-2,13,13,18,29,44,0.6590909090909091,19,0.3004662004662005,0.6683864731381415,0.2465317740018821,-0.0092955640472324,0.0539344264643183,0.2106354142681729,0.6376717307551951,0.15169285497663185
Finland,South Africa,Belarus,13,15,21,2-2-2,12,13,18,30,43,0.6976744186046512,19,0.2206477732793522,0.6774870898434143,0.236605445723857,0.0201873287612368,-0.0159576724445048,0.20502594649234443,0.6871453934731173,0.10782866003453817
Finland,South Africa,Canada,13,15,22,1-2-2,6,13,18,27,37,0.7297297297297297,20,0.2307692307692307,0.7189409490462122,0.193647805272101,0.0107887806835175,0.0371214254971297,0.4123320417001753,0.503650384104463,0.08401757419536167
Finland,South Africa,Australia,13,15,23,2-2-3,13,18,20,36,51,0.7058823529411765,23,0.2008841732979664,0.6542029307978634,0.257055146819366,0.0516794221433131,-0.0561709735213995,0.2397055922017551,0.49178998560938725,0.26850442218885767
Finland,South Africa,Argentina,13,15,24,2-2-2,13,16,18,33,47,0.7021276595744681,20,0.1889838556505223,0.6509082639531298,0.2677251762727368,0.0512193956213382,-0.0787413206222144,0.26884793183103883,0.5461284189245071,0.1850236492444539
Finland,South Africa,Peru,13,15,25,1-2-2,13,13,18,29,44,0.6590909090909091,19,0.302851610631931,0.6683864731381415,0.2465317740018821,-0.0092955640472324,0.0563198366300488,0.39482148675307477,0.5211609390515636,0.08401757419536167
Finland,South Africa,Poland,13,15,26,2-2-2,11,13,18,32,42,0.7619047619047619,23,0.1477389277389277,0.686973568027737,0.2232716289836741,0.0749311938770248,-0.0755327012447464,0.2226517271974994,0.6698295903222441,0.10751868248025644
Finland,South Africa,Chile,13,15,27,2-2-2,13,13,18,31,44,0.7045454545454546,19,0.1875808249721293,0.6683864731381415,0.2465317740018821,0.0361589814073131,-0.0589509490297527,0.25343486735353327,0.636814997731764,0.10975013491470274
Finland,South Africa,Brazil,13,15,28,2-2-2,13,16,18,30,47,0.6382978723404256,16,0.2775064441731108,0.6509082639531298,0.2677251762727368,-0.0126103916127042,0.009781267900374,0.25790897247772787,0.6560813065657886,0.08600972095648357
Finland,South Africa,Romania,13,15,29,2-2-2,9,13,18,27,40,0.675,16,0.2470735785953177,0.6876831591173054,0.2249288940127576,-0.0126831591173053,0.02214468458256,0.2895658471177061,0.6264165786869321,0.08401757419536167
Finland,South Africa,Ecuador,13,15,30,2-2-2,13,13,18,30,44,0.6818181818181818,17,0.2075702075702075,0.6683864731381415,0.2465317740018821,0.0134317086800402,-0.0389615664316745,0.28714633953038077,0.6046941763665168,0.10815948410310244
Finland,South Africa,Portugal,13,15,31,1-2-2,7,13,18,28,38,0.7368421052631579,18,0.1613247863247863,0.718288081603871,0.1919626011479653,0.0185540236592868,-0.0306378148231789,0.4264272844392982,0.4291960983840037,0.14437661717669803
Finland,South Africa,Colombia,13,15,32,1-2-2,6,13,18,26,37,0.7027027027027027,16,0.2006105006105006,0.7189409490462122,0.193647805272101,-0.0162382463435094,0.0069626953383996,0.3873425585446866,0.5286398672599517,0.08401757419536167
Finland,South Africa,Bulgaria,13,15,33,1-2-2,9,13,18,28,40,0.7,18,0.2307692307692307,0.6876831591173054,0.2249288940127576,0.0123168408826945,0.005840336756473,0.43990725019651045,0.47607517560812784,0.08401757419536167
Finland,South Africa,Venezuela,13,15,34,1-2-2,5,13,18,27,36,0.75,20,0.191086691086691,0.7179747251010408,0.196469367667716,0.0320252748989592,-0.005382676581025,0.41884846120457614,0.49713396460006215,0.08401757419536167
Finland,South Africa,Türkiye,13,15,35,1-2-2,6,13,18,26,37,0.7027027027027027,15,0.1832944832944833,0.7189409490462122,0.193647805272101,-0.0162382463435094,-0.0103533219776177,0.42110000382604634,0.49488242197859195,0.08401757419536167
Finland,India,Italy,13,16,17,2-2-2,13,13,15,25,41,0.6097560975609756,11,0.2835748792270531,0.6648871815648899,0.2546020803656044,-0.0551310840039143,0.0289727988614487,0.235901834383784,0.6408242103390919,0.123273955277124
Finland,India,Czechia,13,16,18,2-2-2,10,13,13,23,36,0.6388888888888888,12,0.2627680311890838,0.6903133457548317,0.2251539703841225,-0.0514244568659428,0.0376140608049613,0.18132303539579983,0.7258518245550248,0.09282514004917523
Finland,India,Belgium,13,16,19,2-2-2,13,13,14,26,40,0.65,14,0.2583333333333333,0.6775581920415548,0.2403620367123342,-0.0275581920415547,0.0179712966209991,0.23220583068837874,0.6860073655501894,0.0817868037614317
Finland,India,Netherlands,13,16,20,2-2-2,13,13,13,26,39,0.6666666666666666,14,0.2277777777777777,0.6788622570822052,0.238681683721821,-0.0121955904155385,-0.0109039059440432,0.16453159193783912,0.7274651113327865,0.10800329672937437
Finland,India,Belarus,13,16,21,2-2-2,12,13,13,23,38,0.6052631578947368,11,0.3105263157894736,0.6917917137086586,0.2227179581998992,-0.0865285558139217,0.0878083575895744,0.15892212416201065,0.7769387740507087,0.0641391017872807
Finland,India,Canada,13,16,22,1-2-2,6,13,13,20,32,0.625,11,0.3079365079365079,0.7121967456484061,0.206843472475785,-0.087196745648406,0.1010930354607229,0.36622821936984157,0.5934437646820542,0.0403280159481042
Finland,India,Australia,13,16,23,2-2-3,13,13,20,33,46,0.717391304347826,21,0.1928571428571428,0.6949774712990142,0.2166112189672457,0.0224138330488118,-0.0237540761101028,0.19360176987142128,0.5815833661869785,0.2248148639416002
Finland,India,Argentina,13,16,24,2-2-2,13,13,16,31,42,0.7380952380952381,21,0.1769230769230769,0.6603855536975787,0.2574960961184759,0.0777096843976594,-0.080573019195399,0.222744109500705,0.6359217995020985,0.14133409099719643
