time_unit,window_size,period_index,period_end,period_start,member,k_active,dominant_region,dominant_region_share,region_1_share,region_2_share,region_3_share
year,1,57,2018,2018,United States,5,2,0.6939556202694145,0.1605760490753146,0.6939556202694145,0.14546833065527093
year,1,58,2019,2019,United States,7,2,0.7533287514641049,0.20134741896873706,0.7533287514641049,0.04532382956715793
year,1,60,2021,2021,United States,7,2,0.43757066796114436,0.38550913907930084,0.43757066796114436,0.1769201929595549
year,1,61,2022,2022,United States,6,2,0.4986834960397203,0.31685160962158015,0.4986834960397203,0.18446489433869961
year,1,62,2023,2023,United States,9,2,0.5490546210501358,0.20495713792141715,0.5490546210501358,0.2459882410284471
year,1,63,2024,2024,United States,7,1,0.5561380037972669,0.5561380037972669,0.2796201069793194,0.1642418892234138
year,1,30,1991,1991,Uruguay,3,2,0.5622529298583171,0.4377470701416828,0.5622529298583171,0.0
year,1,31,1992,1992,Uruguay,3,2,0.7961029923451635,0.20389700765483645,0.7961029923451635,0.0
year,1,35,1996,1996,Uruguay,4,2,0.7003713881638708,0.2996286118361293,0.7003713881638708,0.0
year,1,36,1997,1997,Uruguay,3,1,1.0,1.0,0.0,0.0
year,1,38,1999,1999,Uruguay,4,2,0.8941681056090903,0.10583189439090959,0.8941681056090903,0.0
year,1,40,2001,2001,Uruguay,3,2,0.8153354632587859,0.18466453674121405,0.8153354632587859,0.0
year,1,42,2003,2003,Uruguay,4,1,0.8213286713286713,0.8213286713286713,0.17867132867132868,0.0
year,1,43,2004,2004,Uruguay,3,2,0.9198580235382028,0.08014197646179712,0.9198580235382028,0.0
year,1,44,2005,2005,Uruguay,6,1,0.854668443442597,0.854668443442597,0.05000179142992437,0.0953297651274787
year,1,45,2006,2006,Uruguay,4,2,0.5792420581128072,0.4207579418871928,0.5792420581128072,0.0
year,1,46,2007,2007,Uruguay,4,1,0.8922449806314403,0.8922449806314403,0.10775501936855963,0.0
year,1,47,2008,2008,Uruguay,4,1,0.5295582054011149,0.5295582054011149,0.47044179459888513,0.0
year,1,49,2010,2010,Uruguay,5,1,0.6494283885702813,0.6494283885702813,0.35057161142971877,0.0
year,1,50,2011,2011,Uruguay,6,1,0.6479229204765731,0.6479229204765731,0.22596271914661276,0.12611436037681414
year,1,56,2017,2017,Uruguay,3,2,0.6393368043269474,0.3606631956730526,0.6393368043269474,0.0
year,1,60,2021,2021,Uruguay,3,2,0.880963361516782,0.11903663848321802,0.880963361516782,0.0
year,1,61,2022,2022,Uruguay,6,2,0.890941881063791,0.10905811893620891,0.890941881063791,0.0
year,1,62,2023,2023,Uruguay,3,2,0.7513160001995333,0.2486839998004668,0.7513160001995333,0.0
year,1,63,2024,2024,Uruguay,5,2,0.591435305278449,0.40856469472155105,0.591435305278449,0.0
year,1,64,2025,2025,Uruguay,6,1,0.5081442522051128,0.5081442522051128,0.4918557477948872,0.0
year,1,35,1996,1996,WMO,3,1,0.7429577464788732,0.7429577464788732,0.25704225352112675,0.0
year,1,36,1997,1997,WMO,3,1,1.0,1.0,0.0,0.0
year,1,37,1998,1998,WMO,3,1,1.0,1.0,0.0,0.0
year,1,38,1999,1999,WMO,3,1,1.0,1.0,0.0,0.0
year,1,55,2016,2016,WMO,4,2,0.6678344274004285,0.33216557259957147,0.6678344274004285,0.0
year,1,56,2017,2017,WMO,3,2,0.8219618653801976,0.17803813461980245,0.8219618653801976,0.0
year,1,58,2019,2019,WMO,3,2,1.0,0.0,1.0,0.0
year,1,61,2022,2022,WMO,3,3,0.8139587073608617,0.0,0.1860412926391382,0.8139587073608617
year,1,62,2023,2023,WMO,5,2,0.8848923811145059,0.11510761888549423,0.8848923811145059,0.0
year,1,63,2024,2024,WMO,4,2,0.9777423508492243,0.02225764915077564,0.9777423508492243,0.0
year,1,64,2025,2025,WMO,4,2,0.9881484794275492,0.011851520572450806,0.9881484794275492,0.0
