period_idx,period_start,period_end,period_label,period_mid,actor_a,actor_b,collaboration_count,presence_jaccard,specialized_jaccard,presence_active_a,presence_active_b,specialized_active_a,specialized_active_b
6,2021,2025,2021-2025,2023.0,Czechia,ICAO,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,IGP&I Clubs,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,IHO,0,0.25,0.25,3,2,3,2
6,2021,2025,2021-2025,2023.0,Czechia,IMO,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,IOC,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,IOPC Funds,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,IPCC,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,IPY-IPO,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,IUCN,0,0.0,0.0,3,3,3,3
6,2021,2025,2021-2025,2023.0,Czechia,Iceland,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,India,3,0.21428571428571427,0.2727272727272727,3,14,3,11
6,2021,2025,2021-2025,2023.0,Czechia,Italy,3,0.25,0.2222222222222222,3,12,3,8
6,2021,2025,2021-2025,2023.0,Czechia,Japan,1,0.375,0.4,3,8,3,4
6,2021,2025,2021-2025,2023.0,Czechia,Kazakhstan,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,Korea (DPRK),0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,Korea (ROK),3,0.3,0.25,3,10,3,7
6,2021,2025,2021-2025,2023.0,Czechia,Malaysia,2,0.6666666666666666,0.6666666666666666,3,2,3,2
6,2021,2025,2021-2025,2023.0,Czechia,Monaco,0,0.0,0.0,3,3,3,3
6,2021,2025,2021-2025,2023.0,Czechia,Netherlands,1,0.15384615384615385,0.0,3,12,3,7
6,2021,2025,2021-2025,2023.0,Czechia,New Zealand,1,0.043478260869565216,0.05555555555555555,3,21,3,16
6,2021,2025,2021-2025,2023.0,Czechia,Norway,1,0.1,0.06666666666666667,3,19,3,13
6,2021,2025,2021-2025,2023.0,Czechia,Peru,1,0.23076923076923078,0.1,3,13,3,8
6,2021,2025,2021-2025,2023.0,Czechia,Poland,3,0.2727272727272727,0.125,3,11,3,6
6,2021,2025,2021-2025,2023.0,Czechia,Portugal,2,0.3333333333333333,0.14285714285714285,3,9,3,5
6,2021,2025,2021-2025,2023.0,Czechia,Romania,2,0.3333333333333333,0.3333333333333333,3,1,3,1
6,2021,2025,2021-2025,2023.0,Czechia,Russian Federation,0,0.15384615384615385,0.09090909090909091,3,12,3,9
6,2021,2025,2021-2025,2023.0,Czechia,SCAR,2,0.16666666666666666,0.08333333333333333,3,18,3,10
6,2021,2025,2021-2025,2023.0,Czechia,Slovakia,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,South Africa,1,0.3,0.0,3,10,3,6
6,2021,2025,2021-2025,2023.0,Czechia,Spain,3,0.16666666666666666,0.1,3,18,3,8
6,2021,2025,2021-2025,2023.0,Czechia,Sweden,1,0.2222222222222222,0.25,3,8,3,7
6,2021,2025,2021-2025,2023.0,Czechia,Switzerland,0,0.25,0.25,3,2,3,2
6,2021,2025,2021-2025,2023.0,Czechia,Türkiye,2,0.18181818181818182,0.5,3,10,3,3
6,2021,2025,2021-2025,2023.0,Czechia,UNEP,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Czechia,Ukraine,1,0.25,0.14285714285714285,3,7,3,5
6,2021,2025,2021-2025,2023.0,Czechia,United Kingdom,3,0.13043478260869565,0.0625,3,23,3,14
6,2021,2025,2021-2025,2023.0,Czechia,United States,2,0.14285714285714285,0.0,3,21,3,12
6,2021,2025,2021-2025,2023.0,Czechia,Uruguay,2,0.2727272727272727,0.2222222222222222,3,11,3,8
6,2021,2025,2021-2025,2023.0,Czechia,Venezuela,1,0.2,0.2,3,3,3,3
6,2021,2025,2021-2025,2023.0,Czechia,WMO,1,0.5,0.3333333333333333,3,6,3,5
6,2021,2025,2021-2025,2023.0,Czechia,WTO,0,0.0,0.0,3,0,3,0
6,2021,2025,2021-2025,2023.0,Denmark,Ecuador,0,0.0,0.0,0,12,0,7
6,2021,2025,2021-2025,2023.0,Denmark,Estonia,0,0.0,0.0,0,1,0,1
6,2021,2025,2021-2025,2023.0,Denmark,Finland,0,0.0,0.0,0,8,0,8
6,2021,2025,2021-2025,2023.0,Denmark,France,0,0.0,0.0,0,14,0,10
6,2021,2025,2021-2025,2023.0,Denmark,Germany,0,0.0,0.0,0,18,0,11
6,2021,2025,2021-2025,2023.0,Denmark,Greece,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,IAATO,0,0.0,0.0,0,13,0,8
6,2021,2025,2021-2025,2023.0,Denmark,ICAO,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,IGP&I Clubs,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,IHO,0,0.0,0.0,0,2,0,2
6,2021,2025,2021-2025,2023.0,Denmark,IMO,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,IOC,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,IOPC Funds,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,IPCC,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,IPY-IPO,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,IUCN,0,0.0,0.0,0,3,0,3
6,2021,2025,2021-2025,2023.0,Denmark,Iceland,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,India,0,0.0,0.0,0,14,0,11
6,2021,2025,2021-2025,2023.0,Denmark,Italy,0,0.0,0.0,0,12,0,8
6,2021,2025,2021-2025,2023.0,Denmark,Japan,0,0.0,0.0,0,8,0,4
6,2021,2025,2021-2025,2023.0,Denmark,Kazakhstan,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,Korea (DPRK),0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,Korea (ROK),0,0.0,0.0,0,10,0,7
6,2021,2025,2021-2025,2023.0,Denmark,Malaysia,0,0.0,0.0,0,2,0,2
6,2021,2025,2021-2025,2023.0,Denmark,Monaco,0,0.0,0.0,0,3,0,3
6,2021,2025,2021-2025,2023.0,Denmark,Netherlands,0,0.0,0.0,0,12,0,7
6,2021,2025,2021-2025,2023.0,Denmark,New Zealand,0,0.0,0.0,0,21,0,16
6,2021,2025,2021-2025,2023.0,Denmark,Norway,0,0.0,0.0,0,19,0,13
6,2021,2025,2021-2025,2023.0,Denmark,Peru,0,0.0,0.0,0,13,0,8
6,2021,2025,2021-2025,2023.0,Denmark,Poland,0,0.0,0.0,0,11,0,6
6,2021,2025,2021-2025,2023.0,Denmark,Portugal,0,0.0,0.0,0,9,0,5
6,2021,2025,2021-2025,2023.0,Denmark,Romania,0,0.0,0.0,0,1,0,1
6,2021,2025,2021-2025,2023.0,Denmark,Russian Federation,0,0.0,0.0,0,12,0,9
6,2021,2025,2021-2025,2023.0,Denmark,SCAR,0,0.0,0.0,0,18,0,10
6,2021,2025,2021-2025,2023.0,Denmark,Slovakia,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,South Africa,0,0.0,0.0,0,10,0,6
6,2021,2025,2021-2025,2023.0,Denmark,Spain,0,0.0,0.0,0,18,0,8
6,2021,2025,2021-2025,2023.0,Denmark,Sweden,0,0.0,0.0,0,8,0,7
6,2021,2025,2021-2025,2023.0,Denmark,Switzerland,0,0.0,0.0,0,2,0,2
6,2021,2025,2021-2025,2023.0,Denmark,Türkiye,0,0.0,0.0,0,10,0,3
6,2021,2025,2021-2025,2023.0,Denmark,UNEP,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Denmark,Ukraine,0,0.0,0.0,0,7,0,5
6,2021,2025,2021-2025,2023.0,Denmark,United Kingdom,0,0.0,0.0,0,23,0,14
6,2021,2025,2021-2025,2023.0,Denmark,United States,0,0.0,0.0,0,21,0,12
6,2021,2025,2021-2025,2023.0,Denmark,Uruguay,0,0.0,0.0,0,11,0,8
6,2021,2025,2021-2025,2023.0,Denmark,Venezuela,0,0.0,0.0,0,3,0,3
6,2021,2025,2021-2025,2023.0,Denmark,WMO,0,0.0,0.0,0,6,0,5
6,2021,2025,2021-2025,2023.0,Denmark,WTO,0,,,0,0,0,0
6,2021,2025,2021-2025,2023.0,Ecuador,Estonia,0,0.08333333333333333,0.0,12,1,7,1
6,2021,2025,2021-2025,2023.0,Ecuador,Finland,0,0.3333333333333333,0.15384615384615385,12,8,7,8
6,2021,2025,2021-2025,2023.0,Ecuador,France,0,0.625,0.3076923076923077,12,14,7,10
6,2021,2025,2021-2025,2023.0,Ecuador,Germany,0,0.42857142857142855,0.058823529411764705,12,18,7,11
6,2021,2025,2021-2025,2023.0,Ecuador,Greece,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,IAATO,0,0.3888888888888889,0.15384615384615385,12,13,7,8
6,2021,2025,2021-2025,2023.0,Ecuador,ICAO,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,IGP&I Clubs,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,IHO,0,0.07692307692307693,0.0,12,2,7,2
6,2021,2025,2021-2025,2023.0,Ecuador,IMO,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,IOC,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,IOPC Funds,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,IPCC,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,IPY-IPO,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,IUCN,0,0.15384615384615385,0.0,12,3,7,3
6,2021,2025,2021-2025,2023.0,Ecuador,Iceland,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,India,0,0.7333333333333333,0.5,12,14,7,11
6,2021,2025,2021-2025,2023.0,Ecuador,Italy,0,0.6,0.25,12,12,7,8
6,2021,2025,2021-2025,2023.0,Ecuador,Japan,0,0.5384615384615384,0.1,12,8,7,4
6,2021,2025,2021-2025,2023.0,Ecuador,Kazakhstan,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,Korea (DPRK),0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,Korea (ROK),0,0.5714285714285714,0.2727272727272727,12,10,7,7
6,2021,2025,2021-2025,2023.0,Ecuador,Malaysia,0,0.16666666666666666,0.125,12,2,7,2
6,2021,2025,2021-2025,2023.0,Ecuador,Monaco,0,0.25,0.1111111111111111,12,3,7,3
6,2021,2025,2021-2025,2023.0,Ecuador,Netherlands,0,0.4117647058823529,0.07692307692307693,12,12,7,7
6,2021,2025,2021-2025,2023.0,Ecuador,New Zealand,0,0.375,0.15,12,21,7,16
6,2021,2025,2021-2025,2023.0,Ecuador,Norway,0,0.4090909090909091,0.05263157894736842,12,19,7,13
6,2021,2025,2021-2025,2023.0,Ecuador,Peru,9,0.6666666666666666,0.5,12,13,7,8
6,2021,2025,2021-2025,2023.0,Ecuador,Poland,4,0.6428571428571429,0.18181818181818182,12,11,7,6
6,2021,2025,2021-2025,2023.0,Ecuador,Portugal,0,0.5,0.09090909090909091,12,9,7,5
6,2021,2025,2021-2025,2023.0,Ecuador,Romania,0,0.08333333333333333,0.0,12,1,7,1
6,2021,2025,2021-2025,2023.0,Ecuador,Russian Federation,0,0.4117647058823529,0.14285714285714285,12,12,7,9
6,2021,2025,2021-2025,2023.0,Ecuador,SCAR,0,0.5789473684210527,0.3076923076923077,12,18,7,10
6,2021,2025,2021-2025,2023.0,Ecuador,Slovakia,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,South Africa,0,0.5714285714285714,0.3,12,10,7,6
6,2021,2025,2021-2025,2023.0,Ecuador,Spain,1,0.5,0.15384615384615385,12,18,7,8
6,2021,2025,2021-2025,2023.0,Ecuador,Sweden,0,0.3333333333333333,0.16666666666666666,12,8,7,7
6,2021,2025,2021-2025,2023.0,Ecuador,Switzerland,0,0.16666666666666666,0.125,12,2,7,2
6,2021,2025,2021-2025,2023.0,Ecuador,Türkiye,2,0.375,0.1111111111111111,12,10,7,3
6,2021,2025,2021-2025,2023.0,Ecuador,UNEP,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Ecuador,Ukraine,0,0.1875,0.09090909090909091,12,7,7,5
6,2021,2025,2021-2025,2023.0,Ecuador,United Kingdom,0,0.34615384615384615,0.10526315789473684,12,23,7,14
6,2021,2025,2021-2025,2023.0,Ecuador,United States,5,0.375,0.05555555555555555,12,21,7,12
6,2021,2025,2021-2025,2023.0,Ecuador,Uruguay,6,0.6428571428571429,0.25,12,11,7,8
6,2021,2025,2021-2025,2023.0,Ecuador,Venezuela,2,0.25,0.25,12,3,7,3
6,2021,2025,2021-2025,2023.0,Ecuador,WMO,0,0.38461538461538464,0.2,12,6,7,5
6,2021,2025,2021-2025,2023.0,Ecuador,WTO,0,0.0,0.0,12,0,7,0
6,2021,2025,2021-2025,2023.0,Estonia,Finland,1,0.125,0.125,1,8,1,8
6,2021,2025,2021-2025,2023.0,Estonia,France,2,0.07142857142857142,0.0,1,14,1,10
6,2021,2025,2021-2025,2023.0,Estonia,Germany,0,0.0,0.0,1,18,1,11
6,2021,2025,2021-2025,2023.0,Estonia,Greece,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,IAATO,2,0.07692307692307693,0.125,1,13,1,8
6,2021,2025,2021-2025,2023.0,Estonia,ICAO,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,IGP&I Clubs,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,IHO,0,0.0,0.0,1,2,1,2
6,2021,2025,2021-2025,2023.0,Estonia,IMO,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,IOC,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,IOPC Funds,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,IPCC,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,IPY-IPO,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,IUCN,0,0.0,0.0,1,3,1,3
6,2021,2025,2021-2025,2023.0,Estonia,Iceland,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,India,2,0.07142857142857142,0.09090909090909091,1,14,1,11
6,2021,2025,2021-2025,2023.0,Estonia,Italy,2,0.08333333333333333,0.125,1,12,1,8
6,2021,2025,2021-2025,2023.0,Estonia,Japan,0,0.125,0.0,1,8,1,4
6,2021,2025,2021-2025,2023.0,Estonia,Kazakhstan,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,Korea (DPRK),0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,Korea (ROK),2,0.1,0.14285714285714285,1,10,1,7
6,2021,2025,2021-2025,2023.0,Estonia,Malaysia,1,0.5,0.5,1,2,1,2
6,2021,2025,2021-2025,2023.0,Estonia,Monaco,0,0.0,0.0,1,3,1,3
6,2021,2025,2021-2025,2023.0,Estonia,Netherlands,0,0.0,0.0,1,12,1,7
6,2021,2025,2021-2025,2023.0,Estonia,New Zealand,0,0.0,0.0,1,21,1,16
6,2021,2025,2021-2025,2023.0,Estonia,Norway,0,0.0,0.0,1,19,1,13
6,2021,2025,2021-2025,2023.0,Estonia,Peru,0,0.07692307692307693,0.0,1,13,1,8
6,2021,2025,2021-2025,2023.0,Estonia,Poland,2,0.09090909090909091,0.16666666666666666,1,11,1,6
6,2021,2025,2021-2025,2023.0,Estonia,Portugal,2,0.1111111111111111,0.2,1,9,1,5
6,2021,2025,2021-2025,2023.0,Estonia,Romania,2,1.0,1.0,1,1,1,1
6,2021,2025,2021-2025,2023.0,Estonia,Russian Federation,0,0.08333333333333333,0.1111111111111111,1,12,1,9
6,2021,2025,2021-2025,2023.0,Estonia,SCAR,2,0.05555555555555555,0.0,1,18,1,10
6,2021,2025,2021-2025,2023.0,Estonia,Slovakia,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,South Africa,0,0.1,0.0,1,10,1,6
6,2021,2025,2021-2025,2023.0,Estonia,Spain,2,0.05555555555555555,0.125,1,18,1,8
6,2021,2025,2021-2025,2023.0,Estonia,Sweden,0,0.0,0.0,1,8,1,7
6,2021,2025,2021-2025,2023.0,Estonia,Switzerland,0,0.0,0.0,1,2,1,2
6,2021,2025,2021-2025,2023.0,Estonia,Türkiye,2,0.1,0.3333333333333333,1,10,1,3
6,2021,2025,2021-2025,2023.0,Estonia,UNEP,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Estonia,Ukraine,0,0.0,0.0,1,7,1,5
6,2021,2025,2021-2025,2023.0,Estonia,United Kingdom,2,0.043478260869565216,0.0,1,23,1,14
6,2021,2025,2021-2025,2023.0,Estonia,United States,1,0.047619047619047616,0.0,1,21,1,12
6,2021,2025,2021-2025,2023.0,Estonia,Uruguay,2,0.09090909090909091,0.0,1,11,1,8
6,2021,2025,2021-2025,2023.0,Estonia,Venezuela,2,0.3333333333333333,0.3333333333333333,1,3,1,3
6,2021,2025,2021-2025,2023.0,Estonia,WMO,2,0.16666666666666666,0.2,1,6,1,5
6,2021,2025,2021-2025,2023.0,Estonia,WTO,0,0.0,0.0,1,0,1,0
6,2021,2025,2021-2025,2023.0,Finland,France,10,0.375,0.38461538461538464,8,14,8,10
6,2021,2025,2021-2025,2023.0,Finland,Germany,11,0.3684210526315789,0.26666666666666666,8,18,8,11
6,2021,2025,2021-2025,2023.0,Finland,Greece,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,IAATO,2,0.23529411764705882,0.14285714285714285,8,13,8,8
6,2021,2025,2021-2025,2023.0,Finland,ICAO,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,IGP&I Clubs,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,IHO,0,0.1111111111111111,0.1111111111111111,8,2,8,2
6,2021,2025,2021-2025,2023.0,Finland,IMO,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,IOC,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,IOPC Funds,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,IPCC,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,IPY-IPO,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,IUCN,0,0.1,0.1,8,3,8,3
6,2021,2025,2021-2025,2023.0,Finland,Iceland,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,India,7,0.4666666666666667,0.46153846153846156,8,14,8,11
6,2021,2025,2021-2025,2023.0,Finland,Italy,4,0.3333333333333333,0.14285714285714285,8,12,8,8
6,2021,2025,2021-2025,2023.0,Finland,Japan,3,0.3333333333333333,0.09090909090909091,8,8,8,4
6,2021,2025,2021-2025,2023.0,Finland,Kazakhstan,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,Korea (DPRK),0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,Korea (ROK),3,0.2857142857142857,0.15384615384615385,8,10,8,7
6,2021,2025,2021-2025,2023.0,Finland,Malaysia,1,0.1111111111111111,0.1111111111111111,8,2,8,2
6,2021,2025,2021-2025,2023.0,Finland,Monaco,0,0.0,0.0,8,3,8,3
6,2021,2025,2021-2025,2023.0,Finland,Netherlands,8,0.42857142857142855,0.36363636363636365,8,12,8,7
6,2021,2025,2021-2025,2023.0,Finland,New Zealand,5,0.2608695652173913,0.2631578947368421,8,21,8,16
6,2021,2025,2021-2025,2023.0,Finland,Norway,10,0.2857142857142857,0.23529411764705882,8,19,8,13
6,2021,2025,2021-2025,2023.0,Finland,Peru,1,0.23529411764705882,0.06666666666666667,8,13,8,8
6,2021,2025,2021-2025,2023.0,Finland,Poland,5,0.46153846153846156,0.2727272727272727,8,11,8,6
6,2021,2025,2021-2025,2023.0,Finland,Portugal,3,0.3076923076923077,0.18181818181818182,8,9,8,5
6,2021,2025,2021-2025,2023.0,Finland,Romania,2,0.125,0.125,8,1,8,1
6,2021,2025,2021-2025,2023.0,Finland,Russian Federation,0,0.25,0.3076923076923077,8,12,8,9
6,2021,2025,2021-2025,2023.0,Finland,SCAR,4,0.3,0.125,8,18,8,10
6,2021,2025,2021-2025,2023.0,Finland,Slovakia,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,South Africa,1,0.2857142857142857,0.16666666666666666,8,10,8,6
6,2021,2025,2021-2025,2023.0,Finland,Spain,8,0.3684210526315789,0.23076923076923078,8,18,8,8
6,2021,2025,2021-2025,2023.0,Finland,Sweden,7,0.3333333333333333,0.25,8,8,8,7
6,2021,2025,2021-2025,2023.0,Finland,Switzerland,0,0.0,0.0,8,2,8,2
6,2021,2025,2021-2025,2023.0,Finland,Türkiye,2,0.2857142857142857,0.1,8,10,8,3
6,2021,2025,2021-2025,2023.0,Finland,UNEP,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,Finland,Ukraine,1,0.15384615384615385,0.0,8,7,8,5
6,2021,2025,2021-2025,2023.0,Finland,United Kingdom,10,0.24,0.047619047619047616,8,23,8,14
6,2021,2025,2021-2025,2023.0,Finland,United States,6,0.20833333333333334,0.1111111111111111,8,21,8,12
6,2021,2025,2021-2025,2023.0,Finland,Uruguay,3,0.35714285714285715,0.23076923076923078,8,11,8,8
6,2021,2025,2021-2025,2023.0,Finland,Venezuela,1,0.2222222222222222,0.2222222222222222,8,3,8,3
6,2021,2025,2021-2025,2023.0,Finland,WMO,1,0.2727272727272727,0.3,8,6,8,5
6,2021,2025,2021-2025,2023.0,Finland,WTO,0,0.0,0.0,8,0,8,0
6,2021,2025,2021-2025,2023.0,France,Germany,26,0.5238095238095238,0.4,14,18,10,11
6,2021,2025,2021-2025,2023.0,France,Greece,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,IAATO,5,0.35,0.125,14,13,10,8
6,2021,2025,2021-2025,2023.0,France,ICAO,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,IGP&I Clubs,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,IHO,0,0.06666666666666667,0.09090909090909091,14,2,10,2
6,2021,2025,2021-2025,2023.0,France,IMO,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,IOC,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,IOPC Funds,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,IPCC,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,IPY-IPO,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,IUCN,2,0.21428571428571427,0.18181818181818182,14,3,10,3
6,2021,2025,2021-2025,2023.0,France,Iceland,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,India,8,0.5555555555555556,0.3125,14,14,10,11
6,2021,2025,2021-2025,2023.0,France,Italy,16,0.4444444444444444,0.2857142857142857,14,12,10,8
6,2021,2025,2021-2025,2023.0,France,Japan,5,0.375,0.2727272727272727,14,8,10,4
6,2021,2025,2021-2025,2023.0,France,Kazakhstan,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,Korea (DPRK),0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,Korea (ROK),8,0.4117647058823529,0.3076923076923077,14,10,10,7
6,2021,2025,2021-2025,2023.0,France,Malaysia,1,0.14285714285714285,0.09090909090909091,14,2,10,2
6,2021,2025,2021-2025,2023.0,France,Monaco,5,0.21428571428571427,0.18181818181818182,14,3,10,3
6,2021,2025,2021-2025,2023.0,France,Netherlands,12,0.4444444444444444,0.21428571428571427,14,12,10,7
6,2021,2025,2021-2025,2023.0,France,New Zealand,16,0.4,0.23809523809523808,14,21,10,16
6,2021,2025,2021-2025,2023.0,France,Norway,19,0.5,0.21052631578947367,14,19,10,13
6,2021,2025,2021-2025,2023.0,France,Peru,1,0.42105263157894735,0.125,14,13,10,8
6,2021,2025,2021-2025,2023.0,France,Poland,8,0.5625,0.06666666666666667,14,11,10,6
6,2021,2025,2021-2025,2023.0,France,Portugal,14,0.4375,0.25,14,9,10,5
6,2021,2025,2021-2025,2023.0,France,Romania,2,0.07142857142857142,0.0,14,1,10,1
6,2021,2025,2021-2025,2023.0,France,Russian Federation,0,0.4444444444444444,0.1875,14,12,10,9
6,2021,2025,2021-2025,2023.0,France,SCAR,6,0.5238095238095238,0.3333333333333333,14,18,10,10
6,2021,2025,2021-2025,2023.0,France,Slovakia,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,South Africa,4,0.6,0.3333333333333333,14,10,10,6
6,2021,2025,2021-2025,2023.0,France,Spain,14,0.6,0.2,14,18,10,8
6,2021,2025,2021-2025,2023.0,France,Sweden,12,0.29411764705882354,0.4166666666666667,14,8,10,7
6,2021,2025,2021-2025,2023.0,France,Switzerland,3,0.14285714285714285,0.2,14,2,10,2
6,2021,2025,2021-2025,2023.0,France,Türkiye,5,0.3333333333333333,0.08333333333333333,14,10,10,3
6,2021,2025,2021-2025,2023.0,France,UNEP,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,France,Ukraine,2,0.23529411764705882,0.07142857142857142,14,7,10,5
6,2021,2025,2021-2025,2023.0,France,United Kingdom,31,0.48,0.2631578947368421,14,23,10,14
6,2021,2025,2021-2025,2023.0,France,United States,16,0.4583333333333333,0.15789473684210525,14,21,10,12
6,2021,2025,2021-2025,2023.0,France,Uruguay,5,0.5625,0.38461538461538464,14,11,10,8
6,2021,2025,2021-2025,2023.0,France,Venezuela,2,0.21428571428571427,0.08333333333333333,14,3,10,3
6,2021,2025,2021-2025,2023.0,France,WMO,4,0.3333333333333333,0.15384615384615385,14,6,10,5
6,2021,2025,2021-2025,2023.0,France,WTO,0,0.0,0.0,14,0,10,0
6,2021,2025,2021-2025,2023.0,Germany,Greece,0,0.0,0.0,18,0,11,0
6,2021,2025,2021-2025,2023.0,Germany,IAATO,1,0.34782608695652173,0.26666666666666666,18,13,11,8
6,2021,2025,2021-2025,2023.0,Germany,ICAO,0,0.0,0.0,18,0,11,0
6,2021,2025,2021-2025,2023.0,Germany,IGP&I Clubs,0,0.0,0.0,18,0,11,0
6,2021,2025,2021-2025,2023.0,Germany,IHO,0,0.05263157894736842,0.08333333333333333,18,2,11,2
6,2021,2025,2021-2025,2023.0,Germany,IMO,0,0.0,0.0,18,0,11,0
6,2021,2025,2021-2025,2023.0,Germany,IOC,0,0.0,0.0,18,0,11,0
6,2021,2025,2021-2025,2023.0,Germany,IOPC Funds,0,0.0,0.0,18,0,11,0
