actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid
Australia,Argentina,Türkiye,23,24,35,1-2-3,6,16,20,34,42,0.8095238095238095,27,0.11333333333333334,0.7344955734754941,0.16587564339850255,0.07502823604831543,-0.05254231006516921
Australia,Peru,Poland,23,25,26,1-2-3,11,13,20,31,44,0.7045454545454546,19,0.19264367816091954,0.7087438160307227,0.2025993606693993,-0.004198361485268087,-0.009955682508479752
Australia,Peru,Chile,23,25,27,1-2-3,13,13,20,34,46,0.7391304347826086,23,0.16352934643789216,0.6948885824101254,0.21681345756600603,0.04424185237248324,-0.053284111128113876
Australia,Peru,Brazil,23,25,28,1-2-3,13,16,20,34,49,0.6938775510204082,22,0.24974045235446796,0.6703146744655308,0.2403482343495939,0.02356287655487732,0.009392218004874053
Australia,Peru,Romania,23,25,29,1-2-3,9,13,20,31,42,0.7380952380952381,22,0.19734956051386074,0.7214395490751133,0.19044510587112462,0.01665568902012482,0.006904454642736119
Australia,Peru,Ecuador,23,25,30,1-2-3,13,13,20,33,46,0.717391304347826,22,0.1994161649334063,0.6948885824101254,0.21681345756600603,0.022502721937700643,-0.01739729263259973
Australia,Peru,Portugal,23,25,31,1-1-3,7,13,20,31,40,0.775,22,0.13146720757268426,0.7466872900193109,0.1700978642603081,0.028312709980689132,-0.03863065668762383
Australia,Peru,Colombia,23,25,32,1-1-3,6,13,20,30,39,0.7692307692307693,23,0.17834416125270694,0.7536295698596083,0.16399457299534578,0.015601199371161,0.014349588257361157
Australia,Peru,Bulgaria,23,25,33,1-1-3,9,13,20,32,42,0.7619047619047619,22,0.15592098908528929,0.7214395490751133,0.19044510587112462,0.040465212829648545,-0.034524116785835335
Australia,Peru,Venezuela,23,25,34,1-1-3,5,13,20,29,38,0.7631578947368421,21,0.1702006139787249,0.7532077312426478,0.16438863182655336,0.009950163494194308,0.0058119821521715465
Australia,Peru,Türkiye,23,25,35,1-1-3,6,13,20,31,39,0.7948717948717948,23,0.1218103448275862,0.7536295698596083,0.16399457299534578,0.04124222501218655,-0.04218422816775959
Australia,Poland,Chile,23,26,27,2-2-3,11,13,20,30,44,0.6818181818181818,19,0.24179337231968812,0.7087438160307227,0.2025993606693993,-0.026925634212540905,0.039194011650288824
Australia,Poland,Brazil,23,26,28,2-2-3,11,16,20,32,47,0.6808510638297872,20,0.2504301075268817,0.6828319284464269,0.2256201120219311,-0.0019808646166397104,0.02480999550495061
Australia,Poland,Romania,23,26,29,2-2-3,9,11,20,29,40,0.725,20,0.19215686274509805,0.7276034022913475,0.18852453271701783,-0.0026034022913474786,0.0036323300280802218
Australia,Poland,Ecuador,23,26,30,2-2-3,11,13,20,30,44,0.6818181818181818,20,0.2651851851851852,0.7087438160307227,0.2025993606693993,-0.026925634212540905,0.0625858245157859
Australia,Poland,Portugal,23,26,31,1-2-3,7,11,20,28,38,0.7368421052631579,19,0.17333333333333334,0.7590740009891638,0.15734424728978025,-0.022231895726005924,0.01598908604355309
Australia,Poland,Colombia,23,26,32,1-2-3,6,11,20,27,37,0.7297297297297297,18,0.16792270531400966,0.7573534962411124,0.1626864843420891,-0.027623766511382652,0.005236220971920558
Australia,Poland,Bulgaria,23,26,33,1-2-3,9,11,20,29,40,0.725,18,0.17523809523809522,0.7276034022913475,0.18852453271701783,-0.0026034022913474786,-0.013286437478922608
Australia,Poland,Venezuela,23,26,34,1-2-3,5,11,20,26,36,0.7222222222222222,16,0.15660455486542443,0.7637017192125551,0.1563095450262502,-0.04147949699033293,0.00029500983917424284
Australia,Poland,Türkiye,23,26,35,1-2-3,6,11,20,29,37,0.7837837837837838,21,0.11416666666666665,0.7573534962411124,0.1626864843420891,0.026430287542671405,-0.04851981767542245
Australia,Chile,Brazil,23,27,28,2-2-3,13,16,20,35,49,0.7142857142857143,22,0.18117084826762245,0.6703146744655308,0.2403482343495939,0.043971039820183466,-0.059177386081971456
Australia,Chile,Romania,23,27,29,2-2-3,9,13,20,30,42,0.7142857142857143,19,0.18003898635477586,0.7214395490751133,0.19044510587112462,-0.007153834789399016,-0.01040611951634876
Australia,Chile,Ecuador,23,27,30,2-2-3,13,13,20,31,46,0.6739130434782609,17,0.20875420875420878,0.6948885824101254,0.21681345756600603,-0.020975538931864546,-0.00805924881179726
Australia,Chile,Portugal,23,27,31,1-2-3,7,13,20,31,40,0.775,22,0.11828460038986355,0.7466872900193109,0.1700978642603081,0.028312709980689132,-0.05181326387044455
Australia,Chile,Colombia,23,27,32,1-2-3,6,13,20,28,39,0.717948717948718,18,0.1800523349436393,0.7536295698596083,0.16399457299534578,-0.03568085191089032,0.016057761948293503
Australia,Chile,Bulgaria,23,27,33,1-2-3,9,13,20,33,42,0.7857142857142857,24,0.1193121693121693,0.7214395490751133,0.19044510587112462,0.06427473663917238,-0.07113293655895532
Australia,Chile,Venezuela,23,27,34,1-2-3,5,13,20,29,38,0.7631578947368421,21,0.14472624798711756,0.7532077312426478,0.16438863182655336,0.009950163494194308,-0.019662383839435804
Australia,Chile,Türkiye,23,27,35,1-2-3,6,13,20,30,39,0.7692307692307693,21,0.12662309368191718,0.7536295698596083,0.16399457299534578,0.015601199371161,-0.0373714793134286
Australia,Brazil,Romania,23,28,29,2-2-3,9,16,20,31,45,0.6888888888888889,20,0.2639595192915876,0.7002273469448512,0.2056417624700922,-0.011338458055962342,0.058317756821495426
Australia,Brazil,Ecuador,23,28,30,2-2-3,13,16,20,32,49,0.6530612244897959,19,0.3032761114255172,0.6703146744655308,0.2403482343495939,-0.01725344997573497,0.06292787707592329
Australia,Brazil,Portugal,23,28,31,1-2-3,7,16,20,33,43,0.7674418604651163,23,0.1304301075268817,0.7324414878448418,0.1695011341939018,0.035000372620274556,-0.039071026667020115
Australia,Brazil,Colombia,23,28,32,1-2-3,6,16,20,31,42,0.7380952380952381,21,0.17131577580385435,0.7344955734754941,0.16587564339850255,0.0035996646197440363,0.005440132405351794
Australia,Brazil,Bulgaria,23,28,33,1-2-3,9,16,20,33,45,0.7333333333333333,21,0.17093136065971382,0.7002273469448512,0.2056417624700922,0.033105986388482056,-0.03471040181037838
Australia,Brazil,Venezuela,23,28,34,1-2-3,5,16,20,31,41,0.7560975609756098,21,0.13830450366214742,0.7391707072529623,0.1619127626781068,0.01692685372264746,-0.023608259015959393
Australia,Brazil,Türkiye,23,28,35,1-2-3,6,16,20,32,42,0.7619047619047619,22,0.14117084826762247,0.7344955734754941,0.16587564339850255,0.02740918842926776,-0.024704795130880086
Australia,Romania,Ecuador,23,29,30,2-2-3,9,13,20,28,42,0.6666666666666666,16,0.2524074074074074,0.7214395490751133,0.19044510587112462,-0.05477288240844669,0.06196230153628279
Australia,Romania,Portugal,23,29,31,1-2-3,7,9,20,28,36,0.7777777777777778,20,0.1276190476190476,0.7724204711483803,0.15217078436319378,0.005357306629397485,-0.02455173674414618
Australia,Romania,Colombia,23,29,32,1-2-3,6,9,20,26,35,0.7428571428571429,18,0.1801449275362319,0.7773574593844244,0.14557667768162022,-0.03450031652728147,0.03456824985461168
Australia,Romania,Bulgaria,23,29,33,1-2-3,9,9,20,29,38,0.7631578947368421,20,0.16047619047619047,0.7500239205386412,0.1723156526194319,0.013133974198200948,-0.011839462143241442
Australia,Romania,Venezuela,23,29,34,1-2-3,5,9,20,26,34,0.7647058823529411,18,0.1378743961352657,0.778106385477563,0.14510964284979277,-0.013400503124621821,-0.007235246714527077
Australia,Romania,Türkiye,23,29,35,1-2-3,6,9,20,28,35,0.8,21,0.11794871794871796,0.7773574593844244,0.14557667768162022,0.02264254061557569,-0.02762795973290226
Australia,Ecuador,Portugal,23,30,31,1-2-3,7,13,20,30,40,0.75,21,0.15956427015250543,0.7466872900193109,0.1700978642603081,0.0033127099806891103,-0.010533594107802663
Australia,Ecuador,Colombia,23,30,32,1-2-3,6,13,20,27,39,0.6923076923076923,17,0.23659995399125835,0.7536295698596083,0.16399457299534578,-0.06132187755191598,0.07260538099591257
Australia,Ecuador,Bulgaria,23,30,33,1-2-3,9,13,20,31,42,0.7380952380952381,21,0.1840180516651105,0.7214395490751133,0.19044510587112462,0.01665568902012482,-0.00642705420601411
Australia,Ecuador,Venezuela,23,30,34,1-2-3,5,13,20,27,38,0.7105263157894737,16,0.16972624798711755,0.7532077312426478,0.16438863182655336,-0.042681415453174165,0.00533761616056419
Australia,Ecuador,Türkiye,23,30,35,1-2-3,6,13,20,29,39,0.7435897435897436,20,0.17629629629629628,0.7536295698596083,0.16399457299534578,-0.01003982626986466,0.012301723300950501
Australia,Portugal,Colombia,23,31,32,1-1-3,6,7,20,26,33,0.7878787878787878,19,0.1307509881422925,0.7907118251213903,0.14846259633132042,-0.002833037242602421,-0.017711608189027922
Australia,Portugal,Bulgaria,23,31,33,1-1-3,7,9,20,29,36,0.8055555555555556,22,0.14968253968253967,0.7724204711483803,0.15217078436319378,0.033135084407175275,-0.002488244680654117
Australia,Portugal,Venezuela,23,31,34,1-1-3,5,7,20,26,32,0.8125,20,0.12231884057971015,0.7902384363716858,0.14907340237122402,0.022261563628314218,-0.026754561791513864
Australia,Portugal,Türkiye,23,31,35,1-1-3,6,7,20,28,33,0.8484848484848485,23,0.1006060606060606,0.7907118251213903,0.14846259633132042,0.05777302336345824,-0.047856535725259816
Australia,Colombia,Bulgaria,23,32,33,1-1-3,6,9,20,29,35,0.8285714285714286,24,0.13871635610766045,0.7773574593844244,0.14557667768162022,0.05121396918700427,-0.006860321573959771
Australia,Colombia,Venezuela,23,32,34,1-1-3,5,6,20,24,31,0.7741935483870968,18,0.19746376811594202,0.7899699007037443,0.15141001876440793,-0.015776352316647535,0.046053749351534085
Australia,Colombia,Türkiye,23,32,35,1-1-3,6,6,20,25,32,0.78125,19,0.2234782608695652,0.7902203787023122,0.1496423807989081,-0.00897037870231221,0.07383588007065711
Australia,Bulgaria,Venezuela,23,33,34,1-1-3,5,9,20,28,34,0.8235294117647058,22,0.1317993600602296,0.778106385477563,0.14510964284979277,0.0454230262871429,-0.013310282789563171
Australia,Bulgaria,Türkiye,23,33,35,1-1-3,6,9,20,31,35,0.8857142857142857,28,0.10857142857142858,0.7773574593844244,0.14557667768162022,0.10835682632986132,-0.03700524911019164
Australia,Venezuela,Türkiye,23,34,35,1-1-3,5,6,20,26,31,0.8387096774193549,21,0.11639291465378421,0.7899699007037443,0.15141001876440793,0.04873977671561058,-0.035017104110623726
Argentina,Peru,Poland,24,25,26,1-2-2,11,13,16,29,40,0.725,18,0.1671156004489338,0.6746953375738313,0.23721600329538228,0.05030466242616871,-0.07010040284644847
Argentina,Peru,Chile,24,25,27,1-2-2,13,13,16,30,42,0.7142857142857143,19,0.19515374587838355,0.6605760298880547,0.25719608357063733,0.05370968439765955,-0.062042337692253785
Argentina,Peru,Brazil,24,25,28,1-2-2,13,16,16,28,45,0.6222222222222222,12,0.2680246913580247,0.6468545766999675,0.27383919450891225,-0.024632354477745255,-0.005814503150887551
Argentina,Peru,Romania,24,25,29,1-2-2,9,13,16,28,38,0.7368421052631579,19,0.18622263720302934,0.6666509306877729,0.2510826179060001,0.07019117457538493,-0.06485998070297078
Argentina,Peru,Ecuador,24,25,30,1-2-2,13,13,16,28,42,0.6666666666666666,14,0.21011704345037677,0.6605760298880547,0.25719608357063733,0.00609063677861188,-0.04707904012026057
Argentina,Peru,Portugal,24,25,31,1-1-2,7,13,16,31,36,0.8611111111111112,26,0.08351488743645608,0.70022839876586,0.2104207651000032,0.1608827123452512,-0.12690587766354713
Argentina,Peru,Colombia,24,25,32,1-1-2,6,13,16,27,35,0.7714285714285715,19,0.1469135802469136,0.7022850797321386,0.2110673351327567,0.06914349169643286,-0.0641537548858431
Argentina,Peru,Bulgaria,24,25,33,1-1-2,9,13,16,28,38,0.7368421052631579,19,0.18622263720302934,0.6666509306877729,0.2510826179060001,0.07019117457538493,-0.06485998070297078
Argentina,Peru,Venezuela,24,25,34,1-1-2,5,13,16,28,34,0.8235294117647058,22,0.11992945326278659,0.6977854999575587,0.21703623399020625,0.12574391180714717,-0.09710678072741966
Argentina,Peru,Türkiye,24,25,35,1-1-2,6,13,16,28,35,0.8,21,0.12052469135802468,0.7022850797321386,0.2110673351327567,0.09771492026786144,-0.090542643774732
Argentina,Poland,Chile,24,26,27,2-2-2,11,13,16,25,40,0.625,13,0.29046100098731675,0.6746953375738313,0.23721600329538228,-0.049695337573831266,0.05324499769193447
Argentina,Poland,Brazil,24,26,28,2-2-2,11,16,16,27,43,0.627906976744186,14,0.28575757575757577,0.6525316653604601,0.26473526070371295,-0.024624688616274093,0.021022315053862817
Argentina,Poland,Romania,24,26,29,2-2-2,9,11,16,25,36,0.6944444444444444,15,0.19807316866140398,0.6762081608329286,0.24344678106488085,0.018236283611515858,-0.04537361240347687
Argentina,Poland,Ecuador,24,26,30,2-2-2,11,13,16,24,40,0.6,10,0.2929292929292929,0.6746953375738313,0.23721600329538228,-0.07469533757383129,0.05571328963391059
Argentina,Poland,Portugal,24,26,31,1-2-2,7,11,16,26,34,0.7647058823529411,18,0.14242424242424243,0.7099053072244723,0.20545211197054555,0.05480057512846881,-0.06302786954630313
Argentina,Poland,Colombia,24,26,32,1-2-2,6,11,16,24,33,0.7272727272727273,15,0.15353535353535352,0.7151956950913306,0.19944732242433053,0.012077032181396663,-0.045911968888977
Argentina,Poland,Bulgaria,24,26,33,1-2-2,9,11,16,24,36,0.6666666666666666,13,0.22258297258297258,0.6762081608329286,0.24344678106488085,-0.009541494166261932,-0.020863808481908275
Argentina,Poland,Venezuela,24,26,34,1-2-2,5,11,16,25,32,0.78125,18,0.12337662337662336,0.7113478192743372,0.20448696309599843,0.06990218072566279,-0.08111033971937506
Argentina,Poland,Türkiye,24,26,35,1-2-2,6,11,16,25,33,0.7575757575757576,17,0.12992424242424241,0.7151956950913306,0.19944732242433053,0.04238006248442694,-0.06952308000008811
Argentina,Chile,Brazil,24,27,28,2-2-2,13,16,16,29,45,0.6444444444444445,16,0.27365079365079364,0.6468545766999675,0.27383919450891225,-0.002410132255523001,-0.00018840085811860918
Argentina,Chile,Romania,24,27,29,2-2-2,9,13,16,25,38,0.6578947368421053,14,0.2431077694235589,0.6666509306877729,0.2510826179060001,-0.008756193845667615,-0.007974848482441205
Argentina,Chile,Ecuador,24,27,30,2-2-2,13,13,16,26,42,0.6190476190476191,13,0.29365079365079366,0.6605760298880547,0.25719608357063733,-0.04152841084043568,0.03645471008015633
Argentina,Chile,Portugal,24,27,31,1-2-2,7,13,16,27,36,0.75,18,0.14452798663324978,0.70022839876586,0.2104207651000032,0.04977160123414004,-0.06589277846675343
Argentina,Chile,Colombia,24,27,32,1-2-2,6,13,16,23,35,0.6571428571428571,12,0.2228174603174603,0.7022850797321386,0.2110673351327567,-0.04514222258928147,0.011750125184703614
Argentina,Chile,Bulgaria,24,27,33,1-2-2,9,13,16,25,38,0.6578947368421053,13,0.2238095238095238,0.6666509306877729,0.2510826179060001,-0.008756193845667615,-0.027273094096476325
Argentina,Chile,Venezuela,24,27,34,1-2-2,5,13,16,24,34,0.7058823529411765,14,0.16865079365079363,0.6977854999575587,0.21703623399020625,0.008096852983617842,-0.04838544033941261
Argentina,Chile,Türkiye,24,27,35,1-2-2,6,13,16,24,35,0.6857142857142857,14,0.1995331465919701,0.7022850797321386,0.2110673351327567,-0.016570794017852886,-0.011534188540786583
Argentina,Brazil,Romania,24,28,29,2-2-2,9,16,16,26,41,0.6341463414634146,15,0.313688141923436,0.6729832324798233,0.23964670217217277,-0.03883689101640864,0.07404143975126326
Argentina,Brazil,Ecuador,24,28,30,2-2-2,13,16,16,26,45,0.5777777777777777,12,0.3748325358851674,0.6468545766999675,0.27383919450891225,-0.06907679892218976,0.10099334137625515
