query_from,query_to,query_cat,query_topic,query_status,query_doc_type,result_page,result_index,arec_id,aatm_id,irec_no,instrument_no,year_meeting,meeting_no,meeting_city,subject,detail_url,title,legal_status,adoption_date,entry_into_force,approval_count,approval_countries,approval_dates,approval_text,characteristic_count,characteristic_links,characteristics_json,approvals_json,content,parse_error
01/01/1958,01/01/2158,0,0,0,3,1,8,832,97,D2,2,2024,ATCM 46 - CEP 26,Kochi,Revised Rules of Procedure for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/832?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 2 (2024) - ATCM 46 - CEP 26, Kochi",Adopted 30/05/2024,,,0,,,,6,https://documents.ats.aq/recatt/att764_e.pdf,"[{""Title"":""Subject"",""Text"":""Revised Rules of Procedure for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 30/05/2024"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Rules of Procedure"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Revised Rules of Procedure for the Antarctic Treaty Consultative Meeting (2024)\n                                        . Replaced by D2 (2025)"",""Url"":""https://documents.ats.aq/recatt/att764_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""187"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,1,9,833,97,D3,3,2024,ATCM 46 - CEP 26,Kochi,"Secretariat Report, Programme and Budget",https://www.ats.aq/devAS/Meetings/Measure/833?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 3 (2024) - ATCM 46 - CEP 26, Kochi",Adopted 30/05/2024,,,0,,,,6,https://documents.ats.aq/recatt/att765_e.pdf,"[{""Title"":""Subject"",""Text"":""Secretariat Report, Programme and Budget"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 30/05/2024"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex 1: Audited Financial Report for 2022/2023\n                                \n                                    Annex 2: Provisional Financial Report for 2023/2024\n                                \n                                    Annex 3: Secretariat Programme 2024/2025"",""Url"":""https://documents.ats.aq/recatt/att765_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""200"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,1,10,834,97,D4,4,2024,ATCM 46 - CEP 26,Kochi,Multi-year Strategic Work Plan for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/834?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 4 (2024) - ATCM 46 - CEP 26, Kochi",Adopted 30/05/2024,,,0,,,,6,https://documents.ats.aq/recatt/att768_e.pdf,"[{""Title"":""Subject"",""Text"":""Multi-year Strategic Work Plan for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 30/05/2024"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Multi-Year Strategic Work Plan"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: ATCM Multi-Year Strategic Work Plan\n                                        . No longer current by D7 (2025)"",""Url"":""https://documents.ats.aq/recatt/att768_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""240"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,1,11,835,97,D5,5,2024,ATCM 46 - CEP 26,Kochi,Development of a Framework for the Regulation of Tourism and Other Non-Governmental Activities in Antarctica,https://www.ats.aq/devAS/Meetings/Measure/835?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 5 (2024) - ATCM 46 - CEP 26, Kochi",Adopted 30/05/2024,,,0,,,,6,https://documents.ats.aq/recatt/att769_e.pdf,"[{""Title"":""Subject"",""Text"":""Development of a Framework for the Regulation of Tourism and Other Non-Governmental Activities in Antarctica"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 30/05/2024"",""Url"":null},{""Title"":""Category"",""Text"":""Tourism and Non-Governmental Activities"",""Url"":null},{""Title"":""Topics"",""Text"":""- Tourism regulation"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: List of Topics"",""Url"":""https://documents.ats.aq/recatt/att769_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""424"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,1,12,799,95,D1,1,2023,ATCM XLV - CEP XXV,Helsinki,Revised Rules of Procedure for the Committee for Environmental Protection (2023),https://www.ats.aq/devAS/Meetings/Measure/799?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 1 (2023) - ATCM XLV - CEP XXV, Helsinki",Adopted 08/06/2023,,,0,,,,6,https://documents.ats.aq/recatt/att754_e.pdf,"[{""Title"":""Subject"",""Text"":""Revised Rules of Procedure for the Committee for Environmental Protection (2023)"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 08/06/2023"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- CEP (Committee for Environmental Protection)\n                                - Rules of Procedure"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Revised Rules of Procedure for the Committee for Environmental Protection (2023)\n                                        . Replaced by D1 (2025)"",""Url"":""https://documents.ats.aq/recatt/att754_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""53"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,1,13,800,95,D2,2,2023,ATCM XLV - CEP XXV,Helsinki,"Secretariat Report, Programme and Budget",https://www.ats.aq/devAS/Meetings/Measure/800?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 2 (2023) - ATCM XLV - CEP XXV, Helsinki",Adopted 08/06/2023,,,0,,,,6,https://documents.ats.aq/recatt/att755_e.pdf,"[{""Title"":""Subject"",""Text"":""Secretariat Report, Programme and Budget"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 08/06/2023"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex 1: Audited Financial Report for 2021/2022\n                                \n                                    Annex 2: Provisional Financial Report for 2022/2023\n                                \n                                    Annex 3: Secretariat Programme 2023/2024"",""Url"":""https://documents.ats.aq/recatt/att755_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""241"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,1,14,801,95,D3,3,2023,ATCM XLV - CEP XXV,Helsinki,Renewal of the contract of the Secretariat's external auditor,https://www.ats.aq/devAS/Meetings/Measure/801?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 3 (2023) - ATCM XLV - CEP XXV, Helsinki",Adopted 08/06/2023,,,0,,,,6,https://documents.ats.aq/recatt/att758_e.pdf,"[{""Title"":""Subject"",""Text"":""Renewal of the contract of the Secretariat's external auditor"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 08/06/2023"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Tasks to be carried out by the external auditor"",""Url"":""https://documents.ats.aq/recatt/att758_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""241"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,0,802,95,D4,4,2023,ATCM XLV - CEP XXV,Helsinki,Updated requirements for information exchange,https://www.ats.aq/devAS/Meetings/Measure/802?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 4 (2023) - ATCM XLV - CEP XXV, Helsinki",Adopted 08/06/2023,,,0,,,,6,https://documents.ats.aq/recatt/att759_e.pdf,"[{""Title"":""Subject"",""Text"":""Updated requirements for information exchange"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 08/06/2023"",""Url"":null},{""Title"":""Category"",""Text"":""Information exchange"",""Url"":null},{""Title"":""Topics"",""Text"":""- Information exchange\n                                - Science issues"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Information Exchange Requirements"",""Url"":""https://documents.ats.aq/recatt/att759_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""252"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,1,803,95,D5,5,2023,ATCM XLV - CEP XXV,Helsinki,Multi-year Strategic Work Plan for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/803?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 5 (2023) - ATCM XLV - CEP XXV, Helsinki",Adopted 08/06/2023. No longer current: D 4 (2024),,,0,,,,6,https://documents.ats.aq/recatt/att760_e.pdf,"[{""Title"":""Subject"",""Text"":""Multi-year Strategic Work Plan for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 08/06/2023. No longer current: D 4 (2024)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Multi-Year Strategic Work Plan"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: ATCM Multi-Year Strategic Work Plan\n                                        . Replaced by D4 (2024)"",""Url"":""https://documents.ats.aq/recatt/att760_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""273"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,2,804,95,D6,6,2023,ATCM XLV - CEP XXV,Helsinki,Dedicated process for the development of a comprehensive and consistent framework for Antarctic tourism and other non-governmental activities,https://www.ats.aq/devAS/Meetings/Measure/804?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 6 (2023) - ATCM XLV - CEP XXV, Helsinki",Adopted 08/06/2023,,,0,,,,6,,"[{""Title"":""Subject"",""Text"":""Dedicated process for the development of a comprehensive and consistent framework for Antarctic tourism and other non-governmental activities"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 08/06/2023"",""Url"":null},{""Title"":""Category"",""Text"":""Tourism and Non-Governmental Activities"",""Url"":null},{""Title"":""Topics"",""Text"":""- Tourism regulation"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""393"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,3,769,94,D1,1,2022,ATCM XLIV - CEP XXIV,Berlin,"Secretariat Report, Programme and Budget",https://www.ats.aq/devAS/Meetings/Measure/769?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 1 (2022) - ATCM XLIV - CEP XXIV, Berlin",Adopted 02/06/2022,,,0,,,,6,https://documents.ats.aq/recatt/att728_e.pdf,"[{""Title"":""Subject"",""Text"":""Secretariat Report, Programme and Budget"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 02/06/2022"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex 1: Audited Financial Report for 2020/2021\n                                \n                                    Annex 2: Provisional Financial Report for 2021/22\n                                \n                                    Annex 3: Secretariat Programme 2022/2023"",""Url"":""https://documents.ats.aq/recatt/att728_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""150"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,4,770,94,D2,2,2022,ATCM XLIV - CEP XXIV,Berlin,Liability arising from environmental emergencies,https://www.ats.aq/devAS/Meetings/Measure/770?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 2 (2022) - ATCM XLIV - CEP XXIV, Berlin",Adopted 02/06/2022. No longer current: D 6 (2025),,,0,,,,6,,"[{""Title"":""Subject"",""Text"":""Liability arising from environmental emergencies"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 02/06/2022. No longer current: D 6 (2025)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Annex VI (Liability)"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""158"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,5,771,94,D3,3,2022,ATCM XLIV - CEP XXIV,Berlin,Multi-year Strategic Work Plan for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/771?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 3 (2022) - ATCM XLIV - CEP XXIV, Berlin",Adopted 02/06/2022. No longer current: D 5 (2023),,,0,,,,7,https://documents.ats.aq/recatt/att731_e.pdf,"[{""Title"":""Subject"",""Text"":""Multi-year Strategic Work Plan for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 02/06/2022. No longer current: D 5 (2023)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Multi-Year Strategic Work Plan"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: ATCM Multi-Year Strategic Work Plan\n                                        . Replaced by D5 (2023)"",""Url"":""https://documents.ats.aq/recatt/att731_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""180"",""Url"":null},{""Title"":""Memo"",""Text"":""The Plan annexed to this Decision is no longer current by Decision 5 (2023)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,6,772,94,D4,4,2022,ATCM XLIV - CEP XXIV,Berlin,Letters on Antarctic Climate Change and the Environment: A Decadal Synopsis and Recommendations for Action report,https://www.ats.aq/devAS/Meetings/Measure/772?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 4 (2022) - ATCM XLIV - CEP XXIV, Berlin",Adopted 02/06/2022,,,0,,,,6,https://documents.ats.aq/recatt/att732_e.pdf,"[{""Title"":""Subject"",""Text"":""Letters on Antarctic Climate Change and the Environment: A Decadal Synopsis and Recommendations for Action report"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 02/06/2022"",""Url"":null},{""Title"":""Category"",""Text"":""Scientific cooperation"",""Url"":null},{""Title"":""Topics"",""Text"":""- Global change research"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Letter on Antarctic Climate Change and the Environment Report"",""Url"":""https://documents.ats.aq/recatt/att732_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""277"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,7,773,94,D5,5,2022,ATCM XLIV - CEP XXIV,Berlin,Information Exchange Requirements,https://www.ats.aq/devAS/Meetings/Measure/773?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 5 (2022) - ATCM XLIV - CEP XXIV, Berlin",Adopted 02/06/2022,,,0,,,,7,https://documents.ats.aq/recatt/att733_e.pdf,"[{""Title"":""Subject"",""Text"":""Information Exchange Requirements"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 02/06/2022"",""Url"":null},{""Title"":""Category"",""Text"":""Information exchange"",""Url"":null},{""Title"":""Topics"",""Text"":""- Tourism"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Information Exchange Requirements\n                                        . No longer current by D4 (2023)"",""Url"":""https://documents.ats.aq/recatt/att733_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""323"",""Url"":null},{""Title"":""Memo"",""Text"":""Annex to this Decision is no longer current by Decision 4 (2023)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,8,733,92,D1,1,2021,ATCM XLIII - CEP XXIII,Paris,Antarctic Protected Areas System: Reformatted List of Historic Sites and Monuments,https://www.ats.aq/devAS/Meetings/Measure/733?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 1 (2021) - ATCM XLIII - CEP XXIII, Paris",Adopted 24/06/2021,,,0,,,,6,,"[{""Title"":""Subject"",""Text"":""Antarctic Protected Areas System: Reformatted List of Historic Sites and Monuments"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 24/06/2021"",""Url"":null},{""Title"":""Category"",""Text"":""Historic Sites and Monuments\n                                \nArea protection and management"",""Url"":null},{""Title"":""Topics"",""Text"":""- HSMs - general"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""59"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,9,734,92,D2,2,2021,ATCM XLIII - CEP XXIII,Paris,Staff Regulations for the Secretariat of the Antarctic Treaty,https://www.ats.aq/devAS/Meetings/Measure/734?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 2 (2021) - ATCM XLIII - CEP XXIII, Paris",Adopted 24/06/2021,,,0,,,,7,https://documents.ats.aq/recatt/att696_e.pdf,"[{""Title"":""Subject"",""Text"":""Staff Regulations for the Secretariat of the Antarctic Treaty"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 24/06/2021"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":"""",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Staff Regulations for the Secretariat of the Antarctic Treaty"",""Url"":""https://documents.ats.aq/recatt/att696_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""109"",""Url"":null},{""Title"":""Memo"",""Text"":""Note: Schedules A and B containing salary scales are no longer current. Updated versions are adopted regularly as a part of the Secretariat´s Programme and Budget."",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,10,735,92,D3,3,2021,ATCM XLIII - CEP XXIII,Paris,"Secretariat Report, Programme and Budget",https://www.ats.aq/devAS/Meetings/Measure/735?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 3 (2021) - ATCM XLIII - CEP XXIII, Paris",Adopted 24/06/2021,,,0,,,,6,https://documents.ats.aq/recatt/att697_e.pdf,"[{""Title"":""Subject"",""Text"":""Secretariat Report, Programme and Budget"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 24/06/2021"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex 1: Audited Financial Report for 2019/2020\n                                \n                                    Annex 2: Provisional Financial Report for 2020/21\n                                \n                                    Annex 3: Secretariat Programme 2021/2022"",""Url"":""https://documents.ats.aq/recatt/att697_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""115"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,11,736,92,D4,4,2021,ATCM XLIII - CEP XXIII,Paris,Re-appointment of the Executive Secretary,https://www.ats.aq/devAS/Meetings/Measure/736?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 4 (2021) - ATCM XLIII - CEP XXIII, Paris",Adopted 24/06/2021,,,0,,,,6,https://documents.ats.aq/recatt/att700_e.pdf,"[{""Title"":""Subject"",""Text"":""Re-appointment of the Executive Secretary"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 24/06/2021"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":"""",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Letter to Mr. Albert Lluberas and Mr. Felipe Solá"",""Url"":""https://documents.ats.aq/recatt/att700_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""115"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,12,737,92,D5,5,2021,ATCM XLIII - CEP XXIII,Paris,Multi-year Strategic Work Plan for the Antarctic Treaty Consultative Meeting,https://www.ats.aq/devAS/Meetings/Measure/737?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 5 (2021) - ATCM XLIII - CEP XXIII, Paris",Adopted 24/06/2021. No longer current: D 3 (2022),,,0,,,,6,https://documents.ats.aq/recatt/att701_e.pdf,"[{""Title"":""Subject"",""Text"":""Multi-year Strategic Work Plan for the Antarctic Treaty Consultative Meeting"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 24/06/2021. No longer current: D 3 (2022)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Multi-Year Strategic Work Plan"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: ATCM Multi-year Strategic Work Plan"",""Url"":""https://documents.ats.aq/recatt/att701_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""152"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,13,738,92,D6,6,2021,ATCM XLIII - CEP XXIII,Paris,Manual of Regulations and Guidelines Relevant to Tourism and Non-Governmental Activities in the Antarctic Treaty area,https://www.ats.aq/devAS/Meetings/Measure/738?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 6 (2021) - ATCM XLIII - CEP XXIII, Paris",Adopted 24/06/2021,,,0,,,,7,https://documents.ats.aq/recatt/att702_e.pdf,"[{""Title"":""Subject"",""Text"":""Manual of Regulations and Guidelines Relevant to Tourism and Non-Governmental Activities in the Antarctic Treaty area"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 24/06/2021"",""Url"":null},{""Title"":""Category"",""Text"":""Tourism and Non-Governmental Activities"",""Url"":null},{""Title"":""Topics"",""Text"":""- Guidelines\n                                - Tourism planning\n                                - Tourism regulation"",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Tourism Operators leaflet"",""Url"":""https://documents.ats.aq/recatt/att702_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""243"",""Url"":null},{""Title"":""Memo"",""Text"":""Note: The most up-to-date version of the leaflet attached to this Decision is available on the website of the Antarctic Treaty Secretariat"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,2,14,739,92,D7,7,2021,ATCM XLIII - CEP XXIII,Paris,Updating requirements for Information Exchange on national expeditions,https://www.ats.aq/devAS/Meetings/Measure/739?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 7 (2021) - ATCM XLIII - CEP XXIII, Paris",Adopted 24/06/2021,,,0,,,,7,https://documents.ats.aq/recatt/att703_e.pdf,"[{""Title"":""Subject"",""Text"":""Updating requirements for Information Exchange on national expeditions"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 24/06/2021"",""Url"":null},{""Title"":""Category"",""Text"":""Information exchange"",""Url"":null},{""Title"":""Topics"",""Text"":"""",""Url"":null},{""Title"":""Attachments"",""Text"":""Annex: Information Exchange Requirements\n                                        . Replaced by D5 (2022)"",""Url"":""https://documents.ats.aq/recatt/att703_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""251"",""Url"":null},{""Title"":""Memo"",""Text"":""Annex to this Decision is no longer current by Decision 5 (2022)"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,0,694,87,D1,1,2019,ATCM XLII - CEP XXII,Prague,Redesign of the Format of the List of Historic Sites and Monuments,https://www.ats.aq/devAS/Meetings/Measure/694?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 1 (2019) - ATCM XLII - CEP XXII, Prague",Adopted 11/07/2019,,,0,,,,6,,"[{""Title"":""Subject"",""Text"":""Redesign of the Format of the List of Historic Sites and Monuments"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 11/07/2019"",""Url"":null},{""Title"":""Category"",""Text"":""Area protection and management\n                                \nHistoric Sites and Monuments"",""Url"":null},{""Title"":""Topics"",""Text"":""- HSMs - general"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""68"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,1,695,87,D2,2,2019,ATCM XLII - CEP XXII,Prague,Notification by the Consultative Parties of the list of Observers under Article VII of the Antarctic Treaty and Article 14 of the Protocol on Environmental Protection to the Antarctic Treaty through the Secretariat of the Antarctic Treaty,https://www.ats.aq/devAS/Meetings/Measure/695?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 2 (2019) - ATCM XLII - CEP XXII, Prague",Adopted 11/07/2019. No longer current: D 1 (2024),,,0,,,,6,,"[{""Title"":""Subject"",""Text"":""Notification by the Consultative Parties of the list of Observers under Article VII of the Antarctic Treaty and Article 14 of the Protocol on Environmental Protection to the Antarctic Treaty through the Secretariat of the Antarctic Treaty"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 11/07/2019. No longer current: D 1 (2024)"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Inspections\n                                - Observers"",""Url"":null},{""Title"":""Attachments"",""Text"":"""",""Url"":null},{""Title"":""Relevant Final Report paragraph"",""Text"":""117"",""Url"":null}]",null,,
01/01/1958,01/01/2158,0,0,0,3,3,2,696,87,D3,3,2019,ATCM XLII - CEP XXII,Prague,"Secretariat Report, Programme and Budget",https://www.ats.aq/devAS/Meetings/Measure/696?s=1&iframe=1&from=01/01/1958&to=01/01/2158&cat=0&top=0&type=3&stat=0&txt=&curr=0,"Decision 3 (2019) - ATCM XLII - CEP XXII, Prague",Adopted 11/07/2019,,,0,,,,6,https://documents.ats.aq/recatt/att660_e.pdf,"[{""Title"":""Subject"",""Text"":""Secretariat Report, Programme and Budget"",""Url"":null},{""Title"":""Status"",""Text"":""Adopted 11/07/2019"",""Url"":null},{""Title"":""Category"",""Text"":""Institutional \u0026 legal matters"",""Url"":null},{""Title"":""Topics"",""Text"":""- Secretariat"",""Url"":null},{""Title"":""Attachments"",""Text"":""Audited Financial Report 2017/2018\n                                \n                                    Provisional Financial Report 2018/2019\n                                \n                                    Secretariat Programme 2019/2020"",""Url"":""https://documents.ats.aq/recatt/att660_e.pdf""},{""Title"":""Relevant Final Report paragraph"",""Text"":""144"",""Url"":null}]",null,,
